case,solver,param,param_value,plot_position,N,err_alg_pct,err_disc_pct,residual,wall_time_s
1D_Poisson_fH_hom,vqls,cobyla_tol,0.0001,0.0001,8,4.4223964219709,11.111111111111155,0.004507470167521083,36.97368212789297
1D_Poisson_fH_hom,vqls,cobyla_tol,1e-06,1e-06,8,3.4207047363819325,11.111111111111155,0.003537158183494418,54.77598615549505
1D_Poisson_fH_hom,vqls,cobyla_tol,1e-08,1e-08,8,3.3780905615925816,11.111111111111155,0.003493023577736625,54.77489513531327
1D_Poisson_fH_hom,vqls,cobyla_tol,1e-10,1e-10,8,3.3780905615925816,11.111111111111155,0.003493023577736625,54.90266624465585
1D_Poisson_fS_hom,vqls,cobyla_tol,0.0001,0.0001,8,0.21590330010306077,1.0216075566191176,0.007176354043087809,39.91576542519033
1D_Poisson_fS_hom,vqls,cobyla_tol,1e-06,1e-06,8,0.0039024254320393368,1.0216075566191176,0.0001419977719310409,50.32720483280718
1D_Poisson_fS_hom,vqls,cobyla_tol,1e-08,1e-08,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,56.48182151466608
1D_Poisson_fS_hom,vqls,cobyla_tol,1e-10,1e-10,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,56.489366948604584
HET_1D_3a_linear_hom,vqls,cobyla_tol,0.0001,0.0001,8,6.876646498431089,4.200323125028541e-13,0.0046247542981874105,36.0593534167856
HET_1D_3a_linear_hom,vqls,cobyla_tol,1e-06,1e-06,8,2.3593616103885773,4.200323125028541e-13,0.0015719804795480646,55.51866168901324
HET_1D_3a_linear_hom,vqls,cobyla_tol,1e-08,1e-08,8,2.334139902466363,4.200323125028541e-13,0.0015525264326886538,55.205532452091575
HET_1D_3a_linear_hom,vqls,cobyla_tol,1e-10,1e-10,8,2.334139902466363,4.200323125028541e-13,0.0015525264326886538,54.88841293565929
1D_Poisson_fH_hom,vqls,n_layers,1.0,1.0,8,37.45698037609667,11.111111111111155,0.42316296463203257,44.11311889439821
1D_Poisson_fH_hom,vqls,n_layers,2.0,2.0,8,3.3780905615925816,11.111111111111155,0.003493023577736625,54.90750510059297
1D_Poisson_fH_hom,vqls,n_layers,3.0,3.0,8,6.541515722554616,11.111111111111155,0.0066844374141132815,65.79308188706636
1D_Poisson_fH_hom,vqls,n_layers,4.0,4.0,8,4.7936035556809955,11.111111111111155,0.0048755704319635275,76.22186983004212
1D_Poisson_fH_hom,vqls,n_layers,5.0,5.0,8,1.3328536274744682,11.111111111111155,0.0013666832362195054,86.5805862788111
1D_Poisson_fS_hom,vqls,n_layers,1.0,1.0,8,93.3139234627477,1.0216075566191176,0.9514396249485464,44.399083176627755
1D_Poisson_fS_hom,vqls,n_layers,2.0,2.0,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,55.79494627006352
1D_Poisson_fS_hom,vqls,n_layers,3.0,3.0,8,8.92707946295874e-05,1.0216075566191176,1.572480784354293e-06,20.063794173300266
1D_Poisson_fS_hom,vqls,n_layers,4.0,4.0,8,9.223931095145649e-05,1.0216075566191176,1.9132146092755586e-06,15.343647168949246
1D_Poisson_fS_hom,vqls,n_layers,5.0,5.0,8,0.0018607061107716613,1.0216075566191176,3.827493643826636e-05,17.53875606879592
HET_1D_3a_linear_hom,vqls,n_layers,1.0,1.0,8,80.70436494519475,4.200323125028541e-13,0.6960387268736262,37.49948871694505
HET_1D_3a_linear_hom,vqls,n_layers,2.0,2.0,8,2.334139902466363,4.200323125028541e-13,0.0015525264326886538,54.92330155707896
HET_1D_3a_linear_hom,vqls,n_layers,3.0,3.0,8,75.25687885836196,4.200323125028541e-13,0.05038404453754482,66.21131015196443
HET_1D_3a_linear_hom,vqls,n_layers,4.0,4.0,8,2.599300128448454,4.200323125028541e-13,0.0017377978618834287,76.09020064212382
HET_1D_3a_linear_hom,vqls,n_layers,5.0,5.0,8,26.574348558289135,4.200323125028541e-13,0.017800692407960863,87.95060805417597
1D_Poisson_fH_hom,vqls,n_restarts,1.0,1.0,8,49.45322625841978,11.111111111111155,0.0516576332922104,21.910380698740482
1D_Poisson_fH_hom,vqls,n_restarts,2.0,2.0,8,49.45322625841978,11.111111111111155,0.0516576332922104,38.37027413956821
1D_Poisson_fH_hom,vqls,n_restarts,3.0,3.0,8,3.3780905615925816,11.111111111111155,0.003493023577736625,55.37683451920748
1D_Poisson_fH_hom,vqls,n_restarts,5.0,5.0,8,3.3780905615925816,11.111111111111155,0.003493023577736625,87.7247266061604
1D_Poisson_fH_hom,vqls,n_restarts,8.0,8.0,8,3.3780905615925816,11.111111111111155,0.003493023577736625,137.66159326396883
1D_Poisson_fS_hom,vqls,n_restarts,1.0,1.0,8,0.43156132383723583,1.0216075566191176,0.013879122304103904,22.559984881430864
1D_Poisson_fS_hom,vqls,n_restarts,2.0,2.0,8,0.0459949522857716,1.0216075566191176,0.001475733068348095,39.067154778167605
1D_Poisson_fS_hom,vqls,n_restarts,3.0,3.0,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,55.8506801109761
1D_Poisson_fS_hom,vqls,n_restarts,5.0,5.0,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,88.89926533773541
1D_Poisson_fS_hom,vqls,n_restarts,8.0,8.0,8,0.0002841328509767996,1.0216075566191176,9.467149036782443e-06,139.80503826402128
HET_1D_3a_linear_hom,vqls,n_restarts,1.0,1.0,8,10.021450144992619,4.200323125028541e-13,0.006700339862024065,22.040188627317548
HET_1D_3a_linear_hom,vqls,n_restarts,2.0,2.0,8,10.021450144992619,4.200323125028541e-13,0.006700339862024065,38.32888286188245
HET_1D_3a_linear_hom,vqls,n_restarts,3.0,3.0,8,2.334139902466363,4.200323125028541e-13,0.0015525264326886538,54.55904598347843
HET_1D_3a_linear_hom,vqls,n_restarts,5.0,5.0,8,1.0347709425798866,4.200323125028541e-13,0.0006885650948183094,88.02525187283754
HET_1D_3a_linear_hom,vqls,n_restarts,8.0,8.0,8,1.0347709425798866,4.200323125028541e-13,0.0006885650948183094,138.6907508932054
