N,backend_name,case,circuit_depth_t,converged,convergence_factor,discretisation_order,err_thomas_vs_exact,err_vs_thomas,hhl_scale_c,hhl_trotter_steps,inner_calls,inner_failures,inner_max_s,inner_mean_s,inner_options,inner_total_s,kappa_row,level_kappas,level_shapes,linf_err,max_abs_err,max_rel_err,mean_strip_size,n_circuit_evals,n_gates_2q,n_gates_total,n_jacobi_iters,n_levels,n_outer,notes,peak_E_field,peak_E_rel_err,qsvt_degree,qsvt_depth,rel_l2_err,residual,rms_err,s_per_strip_solve,scheme,solver,solves_per_digit,stop_reason,strip_solves,strip_solves_by_size,vqls_final_cost,wall_time_s,weighted_cost
8,,2D_Poisson_sin_hom,41391,False,1.0007318218543935,,0.01644109707853687,1.1325926560303192,0.021785838945714637,,688,0,14.766678286716342,2.405860826378515,"{""epsilon"": 0.01}",1655.2322485484183,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",1.1270578459416516,0.000553757196876753,3.459196277832166,4.930232558139535,,10024,59255,9,2,9,,0.13955128643866355,3.090795846779544,,,0.007819541263254171,0.07533225868487317,0.00022283020584366013,2.4059085656569317,fmg,HHL,,stagnated,688,"{""4"": 528, ""8"": 160}",,1655.265093171969,263.5651009223711
8,,2D_Poisson_sin_hom,69,False,0.8650946683336236,,0.01644109707853687,0.04248590449842677,,,752,0,5.489500558003783,1.8821542889221592,{},1415.3800252694637,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",0.0451840750789742,2.2200286213611836e-05,0.19110306988002904,4.9361702127659575,274.01329787234044,16,134,10,2,10,,0.13551768532404293,0.11105155601327243,,,0.00029632260391250357,0.004146684658046703,8.444181647360952e-06,1.8821984628695956,fmg,VQLS,1194.8577028143127,stagnated,752,"{""4"": 576, ""8"": 176}",3.669782875276897e-08,1415.4132440779358,411.5557928646409
8,aer_simulator_statevector (CPU),2D_Poisson_sin_hom,186880,True,0.10075866674657985,4,0.01644109707853687,1.3414339038449444e-12,,,304,0,0.5796770881861448,0.233424237549403,"{""max_degree"": 500}",70.96096821501851,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",0.016441097079285375,8.07800226491212e-06,0.016474355375761446,4.842105263157895,,39581,,3,2,3,,0.13538963491884934,0.01645681226856283,501,1003,0.00016172703996071992,1.8047339872976027e-05,4.608668001316446e-06,0.23347731677839825,fmg,QSVT,101.66704648868941,tol_met,304,"{""4"": 240, ""8"": 64}",,70.97710430063307,222.3409492927473
8,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,,True,0.10075866674742462,4,0.01644109707853687,0.0,,,304,0,0.013114288449287415,8.367239129974653e-05,{},0.025436406955122948,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",0.01644109707853687,8.07800226454436e-06,0.016474355374536034,4.842105263157895,,,,3,2,3,,0.13538963491884834,0.016456812267824687,,,0.00016172703996091434,1.804733987342722e-05,4.608668001321985e-06,0.00014843422870494818,fmg,Thomas,101.66704648906082,tol_met,304,"{""4"": 240, ""8"": 64}",,0.045124005526304245,184.0
8,,2D_Poisson_SingleMode_n1m1,41391,False,1.0007318218543935,,0.01644109707853687,1.1325926560303192,0.021785838945714637,,688,0,14.751776963472366,2.392430832777389,"{""epsilon"": 0.01}",1645.9924129508436,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",1.1270578459416516,0.000553757196876753,3.459196277832166,4.930232558139535,,10024,59255,9,2,9,,0.13955128643866355,3.090795846779544,,,0.007819541263254164,0.07533225868487317,0.00022283020584365989,2.392478455486166,fmg,HHL,,stagnated,688,"{""4"": 528, ""8"": 160}",,1646.0251773744822,263.5651009223711
8,,2D_Poisson_SingleMode_n1m1,69,False,0.8650946683336236,,0.01644109707853687,0.04248590449842677,,,752,0,5.4742327108979225,1.8791412588189098,{},1413.1142266318202,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",0.0451840750789742,2.2200286213611836e-05,0.19110306988001444,4.9361702127659575,274.01329787234044,16,134,10,2,10,,0.13551768532404293,0.11105155601327243,,,0.0002963226039125187,0.004146684658046703,8.444181647361382e-06,1.8791849266742653,fmg,VQLS,1194.8577028143127,stagnated,752,"{""4"": 576, ""8"": 176}",3.669782875276897e-08,1413.1470648590475,411.5557928646409
8,aer_simulator_statevector (CPU),2D_Poisson_SingleMode_n1m1,186880,True,0.10075866674657985,4,0.01644109707853687,1.3414339038449444e-12,,,304,0,0.598113302141428,0.24824660465635948,"{""max_degree"": 500}",75.46696781553328,2.9115272727268318,"[2.9115, 2.4909]","[[8, 8], [4, 4]]",0.016441097079285375,8.07800226491212e-06,0.016474355375773006,4.842105263157895,,39581,,3,2,3,,0.13538963491884934,0.01645681226856283,501,1003,0.00016172703996076353,1.8047339872976027e-05,4.608668001317687e-06,0.24830757337009632,fmg,QSVT,101.66704648868941,tol_met,304,"{""4"": 240, ""8"": 64}",,75.48550230450928,222.3409492927473
8,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,,True,0.1745147202716823,4,0.016465254032062112,0.0,,,368,0,0.0002261623740196228,3.946823088209266e-05,{},0.0145243089646101,1.4951372845429236,"[1.4951, 1.4151]","[[8, 8], [4, 4]]",0.016465254032062112,0.0031937531745356296,0.016849441988350013,4.869565217391305,,,,4,2,4,,2667.787976831168,0.016423342523106673,,,0.0001625430534054966,2.5688184493273837e-05,0.001828609350811837,7.49605090316871e-05,fmg,Thomas,121.34514770368978,tol_met,368,"{""4"": 288, ""8"": 80}",,0.02758546732366085,224.0
8,,2D_HET_Sin_MeetingReport,41333,False,0.9781699153777881,,0.016465254032062112,0.8765359199218121,8.46105047518109,,688,0,17.91946386359632,1.1135971754989695,"{""epsilon"": 0.01}",766.154856743291,1.4951372845429236,"[1.4951, 1.4151]","[[8, 8], [4, 4]]",0.8712618352009392,0.16899801525116498,2.5640713996279296,4.930232558139535,,10024,59476,9,2,9,,2672.3782911353364,0.1885160360610185,,,0.005884142055783973,0.03363806479460111,0.0661965981275697,1.1136433852993515,fmg,HHL,7974.843417009484,stagnated,688,"{""4"": 528, ""8"": 160}",,766.1866490859538,263.5651009223711
8,,2D_HET_Sin_MeetingReport,69,False,0.8557455918920633,,0.016465254032062112,0.019458135312339777,,,1200,0,5.546868722885847,1.8275676936516538,{},2193.0812323819846,1.4951372845429236,"[1.4951, 1.4151]","[[8, 8], [4, 4]]",0.019734254313082355,0.0038278387467798325,0.14535110710968843,4.96,267.4533333333333,16,134,17,2,17,,2667.862033101346,0.019199741297513683,,,0.00019449934593754464,0.00196176648912663,0.0021881176417973772,1.827608460659782,fmg,VQLS,1043.3507013576732,stagnated,1200,"{""4"": 912, ""8"": 288}",1.084144763056442e-08,2193.1301527917385,660.9633387023482
8,aer_simulator_statevector (CPU),2D_HET_Sin_MeetingReport,186880,True,0.17451472026547396,4,0.016465254032062112,6.537685261118376e-12,,,368,0,5.597686808556318,0.2359578765918622,"{""max_degree"": 500}",86.8324985858053,1.4951372845429236,"[1.4951, 1.4151]","[[8, 8], [4, 4]]",0.016465254033673906,0.0031937531748482684,0.016849441989905414,4.869565217391305,,39581,,4,2,4,,2667.7879768312114,0.016423342524726294,501,1003,0.00016254305340584,2.5688184489617968e-05,0.0018286093508157,0.23600848299532157,fmg,QSVT,121.345147701217,tol_met,368,"{""4"": 288, ""8"": 80}",,86.85112174227834,270.0091391512968
8,aer_simulator_statevector (CPU),2D_HET_MMS_SPT100,,True,0.1579707183906911,4,0.008858109024428398,0.0,,,304,0,0.00013318099081516266,4.052622611389348e-05,{},0.012319972738623619,1.4951372845429236,"[1.4951, 1.4151]","[[8, 8], [4, 4]]",0.008858109024428398,0.025773013063201233,0.025505908393173248,4.842105263157895,,,,3,2,3,,22397.062971741143,0.006022558061242635,,,5.17345688484884e-05,2.2974548976356555e-05,0.008230919502268905,7.555238583958463e-05,fmg,Thomas,126.44169420082756,tol_met,304,"{""4"": 240, ""8"": 64}",,0.022967925295233727,184.0
