x_m,y_m,phi_V,phi_exact_V,signed_error_V
0.0006153846153846154,0.00030769230769230776,14.489817709490554,14.489781809684196,3.5899806357875264e-05
0.0006153846153846154,0.0006153846153846155,14.477160436115117,14.477088137177267,7.229893784987951e-05
0.0006153846153846154,0.0009230769230769233,14.456048210072584,14.455940252878614,0.00010795719397016512
0.0006153846153846154,0.001230769230769231,14.426493165901077,14.426350506557137,0.000142659343939755
0.0006153846153846154,0.001538461538461539,14.388512158223715,14.388336177791427,0.00017598043228872484
0.0006153846153846154,0.0018461538461538465,14.342127400448842,14.341919465878988,0.00020793456985401804
0.0006153846153846154,0.002153846153846154,14.287365861607388,14.287127476872463,0.000238384734924324
0.0006153846153846154,0.002461538461538462,14.224259531319607,14.223992207750467,0.00026732356914038746
0.0006153846153846154,0.00276923076923077,14.152845294075405,14.152550527732256,0.0002947663431491776
0.0006153846153846154,0.003076923076923078,14.073164846452674,14.07284415674713,0.000320689705542776
0.0006153846153846154,0.0033846153846153852,13.985264787463747,13.98491964107119,0.0003451463925561171
0.0006153846153846154,0.003692307692307693,13.889196422071132,13.8888283261456,0.00036809592553233017
0.0006153846153846154,0.004000000000000001,13.78501593122754,13.784626326592303,0.0003896046352380722
0.0006153846153846154,0.004307692307692308,13.67278411966542,13.672374493444677,0.00040962622074403043
0.0006153846153846154,0.004615384615384617,13.552566612606011,13.55213837861222,0.000428233993790883
0.0006153846153846154,0.004923076923076924,13.424433586930151,13.4239881966001,0.0004453903300518647
0.0006153846153846154,0.0052307692307692315,13.288459940356512,13.287998783505854,0.00046115685065828416
0.0006153846153846154,0.00553846153846154,13.144725050733621,13.144249553317213,0.00047549741640828813
0.0006153846153846154,0.005846153846153847,12.993312930353898,12.992824451536578,0.0004884788173207255
0.0006153846153846154,0.006153846153846156,12.834311986255031,12.833811906159195,0.0005000800958363527
0.0006153846153846154,0.006461538461538463,12.667815127203994,12.66730477603371,0.0005103511702841956
0.0006153846153846154,0.0067692307692307704,12.493919572503104,12.493400296635214,0.0005192758678909115
0.0006153846153846154,0.007076923076923079,12.31272693290121,12.312200023282458,0.000526909618752569
0.0006153846153846154,0.007384615384615386,12.124343019866537,12.123809771832407,0.0005332480341291301
0.0006153846153846154,0.007692307692307694,11.928877888194057,11.928339556886769,0.0005383313072879758
0.0006153846153846154,0.008000000000000002,11.726445687638192,11.725903527546555,0.0005421600916371005
0.0006153846153846154,0.00830769230769231,11.517164680650353,11.516619900752222,0.0005447798981315088
0.0006153846153846154,0.008615384615384617,11.301157091746813,11.300610892248312,0.0005461994985012097
0.0006153846153846154,0.008923076923076924,11.078549096737458,11.07800264521289,0.0005464515245670043
0.0006153846153846154,0.009230769230769233,10.849470706681084,10.848925156593495,0.0005455500875886088
0.0006153846153846154,0.00953846153846154,10.614055733865973,10.61351220119257,0.0005435326734026802
0.0006153846153846154,0.009846153846153848,10.372441671179237,10.371901253546746,0.0005404176324912413
0.0006153846153846154,0.010153846153846156,10.124769641270928,10.124233407645594,0.0005362336253345035
0.0006153846153846154,0.010461538461538463,9.871184298150334,9.870653294536696,0.0005310036136378926
0.0006153846153846154,0.010769230769230772,9.611833756840618,9.611308997865196,0.0005247589754215909
0.0006153846153846154,0.01107692307692308,9.34686949139619,9.346351967397112,0.0005175239990773406
0.0006153846153846154,0.011384615384615387,9.076446255637743,9.075936930576948,0.0005093250607952626
0.0006153846153846154,0.011692307692307695,8.800721992322753,8.800221802171214,0.0005001901515395701
0.0006153846153846154,0.012000000000000002,8.519857739944262,8.519367592050653,0.0004901478936094605
0.0006153846153846154,0.012307692307692311,8.234017536061652,8.233538311165011,0.00047922489664031787
0.0006153846153846154,0.012615384615384619,7.943368324165177,7.942900875765269,0.000467448399907866
0.0006153846153846154,0.012923076923076926,7.648079854677731,7.647625009929233,0.00045484474849821765
0.0006153846153846154,0.013230769230769233,7.348324588576078,7.347883146447472,0.00044144212860608434
0.0006153846153846154,0.013538461538461541,7.044277590259165,7.043850326127408,0.0004272641317575321
0.0006153846153846154,0.013846153846153848,6.736116437787459,6.735704095574432,0.00041234221302666185
0.0006153846153846154,0.014153846153846157,6.424021100859912,6.423624403509665,0.000396697350247166
0.0006153846153846154,0.014461538461538465,6.108173861185739,6.1077934956849935,0.00038036550074505016
0.0006153846153846154,0.014769230769230772,5.7887591723505825,5.78839580845666,0.00036336389392221946
0.0006153846153846154,0.01507692307692308,5.465963594023854,5.465617861079648,0.000345732944205146
0.0006153846153846154,0.015384615384615387,5.139975634640926,5.139648146785678,0.00032748785524816526
0.0006153846153846154,0.015692307692307696,4.810985699460065,4.810677022708457,0.0003086767516071731
0.0006153846153846154,0.016000000000000004,4.47918590768991,4.478896598720495,0.00028930896941492534
0.0006153846153846154,0.01630769230769231,4.14477005313642,4.144500625246338,0.00026942789008188583
0.0006153846153846154,0.01661538461538462,3.8079334157095444,3.8076843801177773,0.0002490355917670328
0.0006153846153846154,0.016923076923076926,3.468872733577363,3.4686445545370854,0.0002281790402776096
0.0006153846153846154,0.017230769230769234,3.1277859919175857,3.1275791382149167,0.00020685370266892988
0.0006153846153846154,0.01753846153846154,2.7848724114311967,2.7846873037498634,0.00018510768133328526
0.0006153846153846154,0.01784615384615385,2.4403322350373844,2.440169290317292,0.00016294472009237282
0.0006153846153846154,0.01815384615384616,2.094366713972203,2.094226286735275,0.00014042723692808678
0.0006153846153846154,0.018461538461538467,1.7471778841825119,1.7470603139760341,0.00011757020647773508
0.0006153846153846154,0.018769230769230774,1.398968543832585,1.398874107191321,9.443664126385087e-05
0.0006153846153846154,0.01907692307692308,1.0499420550810963,1.0498709973208462,7.10577602500706e-05
0.0006153846153846154,0.01938461538461539,0.7003022858780903,0.7002547923527053,4.749352538502283e-05
0.0006153846153846154,0.019692307692307696,0.3502534479909596,0.35022965830527863,2.3789685680952743e-05
0.0012307692307692308,0.00030769230769230776,28.945811276186408,28.945722062562808,8.92136235997043e-05
0.0012307692307692308,0.0006153846153846155,28.92053851587298,28.920364364209256,0.00017415166372458657
0.0012307692307692308,0.0009230769230769233,28.878372409141804,28.878117987475623,0.00025442166618105944
0.0012307692307692308,0.001230769230769231,28.81933834070612,28.819007603056253,0.00033073764986824017
0.0012307692307692308,0.001538461538461539,28.743470641826498,28.743067729751072,0.0004029120754260873
0.0012307692307692308,0.0018461538461538465,28.650814074840167,28.6503427143076,0.0004713605325648018
0.0012307692307692308,0.002153846153846154,28.54142273253561,28.540886705523683,0.0005360270119290078
0.0012307692307692308,0.002461538461538462,28.41536067666738,28.41476362262612,0.0005970540412612024
0.0012307692307692308,0.00276923076923077,28.27270167000246,28.272047117943654,0.0006545520588048248
0.0012307692307692308,0.003076923076923078,28.11352909154719,28.112820533896063,0.0007085576511265401
0.0012307692307692308,0.0033846153846153852,27.937936067636574,27.93717685432456,0.0007592133120155609
0.0012307692307692308,0.003692307692307693,27.746025143765266,27.745218650191806,0.0008064935734601875
0.0012307692307692308,0.004000000000000001,27.537908574271718,27.537058019683407,0.0008505545883110699
0.0012307692307692308,0.004307692307692308,27.313707868321895,27.3128165227457,0.0008913455761963007
