x_m,y_m,phi_V,phi_exact_V,signed_error_V
0.0023529411764705885,0.0011764705882352944,-10.184310380174354,-10.129165589346632,-0.055144790827721835
0.0023529411764705885,0.002352941176470589,-20.028706830568296,-19.91339459314315,-0.1153122374251474
0.0023529411764705885,0.0035294117647058833,-29.17063166549986,-29.019496827554505,-0.15113483794535654
0.0023529411764705885,0.004705882352941178,-37.38343259997002,-37.137374902553674,-0.2460576974163473
0.0023529411764705885,0.005882352941176472,-44.22273658596573,-43.99058421661814,-0.2321523693475882
0.0023529411764705885,0.007058823529411767,-49.61971943315023,-49.345746946076034,-0.27397248707419664
0.0023529411764705885,0.008235294117647061,-53.35668413470941,-53.02049944698545,-0.33618468772396426
0.0023529411764705885,0.009411764705882356,-55.18571194437083,-54.889702430307736,-0.29600951406309406
0.0023529411764705885,0.01058823529411765,-55.1860640429829,-54.889702430307736,-0.29636161267516314
0.0023529411764705885,0.011764705882352944,-53.28259173225383,-53.02049944698545,-0.26209228526838046
0.0023529411764705885,0.012941176470588239,-49.598677264426485,-49.345746946076034,-0.252930318350451
0.0023529411764705885,0.014117647058823533,-44.21304791960876,-43.99058421661814,-0.22246370299062335
0.0023529411764705885,0.015294117647058828,-37.353726372504546,-37.13737490255367,-0.2163514699508795
0.0023529411764705885,0.016470588235294122,-29.18369416854094,-29.019496827554505,-0.16419734098643346
0.0023529411764705885,0.01764705882352942,-20.030396617370062,-19.913394593143124,-0.11700202422693806
0.0023529411764705885,0.01882352941176471,-10.191190234433074,-10.129165589346632,-0.06202464508644212
0.004705882352941177,0.0011764705882352944,-19.972140193144714,-19.91339459314315,-0.058745600001564924
0.004705882352941177,0.002352941176470589,-39.28421711276045,-39.14866241690114,-0.13555469585931235
0.004705882352941177,0.0035294117647058833,-57.24123310455882,-57.050769495696805,-0.19046360886201796
0.004705882352941177,0.004705882352941178,-73.29558634894408,-73.01008104417264,-0.28550530477144775
0.004705882352941177,0.005882352941176472,-86.77629289316913,-86.48312184862971,-0.2931710445394202
0.004705882352941177,0.007058823529411767,-97.32870925130273,-97.01108366360357,-0.3176255876991547
0.004705882352941177,0.008235294117647061,-104.60031714711928,-104.23544937638377,-0.3648677707355148
0.004705882352941177,0.009411764705882356,-108.27349113426465,-107.91020187729318,-0.36328925697146985
0.004705882352941177,0.01058823529411765,-108.2675135683174,-107.91020187729318,-0.357311691024222
0.004705882352941177,0.011764705882352944,-104.58695753343332,-104.23544937638377,-0.3515081570495511
0.004705882352941177,0.012941176470588239,-97.314748643428,-97.01108366360357,-0.30366497982443263
0.004705882352941177,0.014117647058823533,-86.77484106761877,-86.48312184862971,-0.2917192189890585
0.004705882352941177,0.015294117647058828,-73.25067063366374,-73.01008104417262,-0.24058958949112252
0.004705882352941177,0.016470588235294122,-57.23508721666213,-57.050769495696805,-0.18431772096532484
0.004705882352941177,0.01764705882352942,-39.28646250458272,-39.14866241690109,-0.137800087681633
0.004705882352941177,0.01882352941176471,-19.98865976285753,-19.91339459314315,-0.07526516971438113
0.007058823529411765,0.0011764705882352944,-29.126182426035875,-29.0194968275545,-0.10668559848137349
0.007058823529411765,0.002352941176470589,-57.26723118937342,-57.0507694956968,-0.21646169367662083
0.007058823529411765,0.0035294117647058833,-83.46141469954969,-83.13924663351924,-0.3221680660304571
0.007058823529411765,0.004705882352941178,-106.83013242543667,-106.39651644177283,-0.4336159836638416
0.007058823529411765,0.005882352941176472,-126.48903777555195,-126.03058049115806,-0.4584572843938872
0.007058823529411765,0.007058823529411767,-141.88660668556628,-141.3728242789374,-0.5137824066288772
0.007058823529411765,0.008235294117647061,-152.5224121833469,-151.90078609391125,-0.6216260894356367
0.007058823529411765,0.009411764705882356,-157.8513702617457,-157.25594882336918,-0.5954214383765191
0.007058823529411765,0.01058823529411765,-157.83799258628713,-157.25594882336918,-0.582043762917948
0.007058823529411765,0.011764705882352944,-152.49942467056295,-151.90078609391125,-0.5986385766516946
0.007058823529411765,0.012941176470588239,-141.92017248922915,-141.3728242789374,-0.5473482102917444
0.007058823529411765,0.014117647058823533,-126.49540875317562,-126.03058049115806,-0.4648282620175621
0.007058823529411765,0.015294117647058828,-106.81177477261808,-106.3965164417728,-0.4152583308452762
0.007058823529411765,0.016470588235294122,-83.45559191002057,-83.13924663351924,-0.3163452765013375
0.007058823529411765,0.01764705882352942,-57.272279390013445,-57.05076949569673,-0.22150989431671775
0.007058823529411765,0.01882352941176471,-29.127843178869732,-29.019496827554505,-0.10834635131522674
0.009411764705882354,0.0011764705882352944,-37.23749312175324,-37.137374902553674,-0.10011821919956532
