x_m,y_m,phi_V,phi_exact_V,signed_error_V
0.0023529411764705885,0.0011764705882352944,-10.149953262498078,-10.129165589346632,-0.02078767315144603
0.0023529411764705885,0.002352941176470589,-19.96042932193002,-19.91339459314315,-0.04703472878687265
0.0023529411764705885,0.0035294117647058833,-29.093653652521027,-29.019496827554505,-0.0741568249665221
0.0023529411764705885,0.004705882352941178,-37.23731652740266,-37.137374902553674,-0.09994162484898794
0.0023529411764705885,0.005882352941176472,-44.112644004461956,-43.99058421661814,-0.12205978784381699
0.0023529411764705885,0.007058823529411767,-49.48597719853351,-49.345746946076034,-0.1402302524574779
0.0023529411764705885,0.008235294117647061,-53.17383189930479,-53.02049944698545,-0.15333245231934
0.0023529411764705885,0.009411764705882356,-55.05073314669256,-54.889702430307736,-0.16103071638482191
0.0023529411764705885,0.01058823529411765,-55.05297074019437,-54.889702430307736,-0.16326830988663232
0.0023529411764705885,0.011764705882352944,-53.17963614966042,-53.02049944698545,-0.15913670267497082
0.0023529411764705885,0.012941176470588239,-49.49530191630566,-49.345746946076034,-0.14955497022962305
0.0023529411764705885,0.014117647058823533,-44.12419006174136,-43.99058421661814,-0.1336058451232205
0.0023529411764705885,0.015294117647058828,-37.25338125200106,-37.13737490255367,-0.11600634944739596
0.0023529411764705885,0.016470588235294122,-29.114139670229036,-29.019496827554505,-0.09464284267453138
0.0023529411764705885,0.01764705882352942,-19.98766488982187,-19.913394593143124,-0.07427029667874407
0.0023529411764705885,0.01882352941176471,-10.176718275779308,-10.129165589346632,-0.04755268643267563
0.004705882352941177,0.0011764705882352944,-20.069822918007812,-19.91339459314315,-0.15642832486466318
0.004705882352941177,0.002352941176470589,-39.467385999167114,-39.14866241690114,-0.3187235822659744
0.004705882352941177,0.0035294117647058833,-57.52524387995501,-57.050769495696805,-0.4744743842582082
0.004705882352941177,0.004705882352941178,-73.62619171808214,-73.01008104417264,-0.6161106739095032
0.004705882352941177,0.005882352941176472,-87.21938499387782,-86.48312184862971,-0.7362631452481168
0.004705882352941177,0.007058823529411767,-97.84282715909448,-97.01108366360357,-0.8317434954909118
0.004705882352941177,0.008235294117647061,-105.13385143105225,-104.23544937638377,-0.8984020546684803
0.004705882352941177,0.009411764705882356,-108.84439013271229,-107.91020187729318,-0.9341882554191159
0.004705882352941177,0.01058823529411765,-108.84842523445504,-107.91020187729318,-0.9382233571618599
0.004705882352941177,0.011764705882352944,-105.14433097606585,-104.23544937638377,-0.9088815996820756
0.004705882352941177,0.012941176470588239,-97.85957041925587,-97.01108366360357,-0.8484867556523028
0.004705882352941177,0.014117647058823533,-87.23997278894315,-86.48312184862971,-0.7568509403134414
0.004705882352941177,0.015294117647058828,-73.65455357344848,-73.01008104417262,-0.6444725292758591
0.004705882352941177,0.016470588235294122,-57.56117682051606,-57.050769495696805,-0.5104073248192549
0.004705882352941177,0.01764705882352942,-39.51528741436816,-39.14866241690109,-0.36662499746707056
0.004705882352941177,0.01882352941176471,-20.11760744825151,-19.91339459314315,-0.2042128551083593
0.007058823529411765,0.0011764705882352944,-29.079102384471504,-29.0194968275545,-0.059605556917002644
0.007058823529411765,0.002352941176470589,-57.17907233688957,-57.0507694956968,-0.12830284119277025
0.007058823529411765,0.0035294117647058833,-83.33655036596193,-83.13924663351924,-0.19730373244269117
0.007058823529411765,0.004705882352941178,-106.6585538171007,-106.39651644177283,-0.2620373753278642
0.007058823529411765,0.005882352941176472,-126.34834638360162,-126.03058049115806,-0.31776589244356046
0.007058823529411765,0.007058823529411767,-141.73608878881586,-141.3728242789374,-0.36326450987846215
0.007058823529411765,0.008235294117647061,-152.2968827476215,-151.90078609391125,-0.39609665371025926
0.007058823529411765,0.009411764705882356,-157.6712306453979,-157.25594882336918,-0.41528182202873154
0.007058823529411765,0.01058823529411765,-157.67630764826288,-157.25594882336918,-0.4203588248936967
0.007058823529411765,0.011764705882352944,-152.3105843714744,-151.90078609391125,-0.4097982775631408
