solver,N,z_mm,r_mm,phi
Thomas,32,24.242424242424242,6.666666666666668,245.56163550335648
Thomas,32,24.242424242424242,7.272727272727274,238.53984295140594
Thomas,32,24.242424242424242,7.878787878787881,230.9773717358779
Thomas,32,24.242424242424242,8.484848484848486,222.89137149881512
Thomas,32,24.242424242424242,9.090909090909092,214.30017835369435
Thomas,32,24.242424242424242,9.696969696969699,205.2232711658482
Thomas,32,24.242424242424242,10.303030303030305,195.6812295971825
Thomas,32,24.242424242424242,10.909090909090912,185.69568546621497
Thomas,32,24.242424242424242,11.515151515151516,175.28927573766654
Thomas,32,24.242424242424242,12.121212121212123,164.48558961764132
Thomas,32,24.242424242424242,12.72727272727273,153.30911650178257
Thomas,32,24.242424242424242,13.333333333333336,141.78518940696455
Thomas,32,24.242424242424242,13.939393939393943,129.9399285659072
Thomas,32,24.242424242424242,14.545454545454549,117.80018138718532
Thomas,32,24.242424242424242,15.151515151515154,105.39346241023443
Thomas,32,24.242424242424242,15.757575757575761,92.74789034075087
Thomas,32,24.242424242424242,16.363636363636363,79.892124986824
Thomas,32,24.242424242424242,16.969696969696972,66.85530190223666
Thomas,32,24.242424242424242,17.575757575757578,53.66696679925103
Thomas,32,24.242424242424242,18.181818181818183,40.35700830437554
Thomas,32,24.242424242424242,18.787878787878793,26.9555905119185
Thomas,32,24.242424242424242,19.393939393939398,13.493084572743722
Thomas,32,25.454545454545457,0.6060606060606062,272.5869288159231
Thomas,32,25.454545454545457,1.2121212121212124,271.6661892609572
Thomas,32,25.454545454545457,1.8181818181818186,270.1295063326836
Thomas,32,25.454545454545457,2.4242424242424248,267.9803900090775
Thomas,32,25.454545454545457,3.0303030303030307,265.22374015689127
Thomas,32,25.454545454545457,3.636363636363637,261.86582485246714
Thomas,32,25.454545454545457,4.242424242424243,257.91427811655683
Thomas,32,25.454545454545457,4.8484848484848495,253.37807278503004
Thomas,32,25.454545454545457,5.454545454545456,248.26750817774635
Thomas,32,25.454545454545457,6.060606060606061,242.59418115082448
Thomas,32,25.454545454545457,6.666666666666668,236.3709649801517
Thomas,32,25.454545454545457,7.272727272727274,229.6119758128656
Thomas,32,25.454545454545457,7.878787878787881,222.33254428394523
Thomas,32,25.454545454545457,8.484848484848486,214.54917809512958
Thomas,32,25.454545454545457,9.090909090909092,206.27952710735954
Thomas,32,25.454545454545457,9.696969696969699,197.54234111905433
Thomas,32,25.454545454545457,10.303030303030305,188.35742953861822
Thomas,32,25.454545454545457,10.909090909090912,178.74561455132206
Thomas,32,25.454545454545457,11.515151515151516,168.72868587718224
Thomas,32,25.454545454545457,12.121212121212123,158.32934985196488
Thomas,32,25.454545454545457,12.72727272727273,147.57117927658544
Thomas,32,25.454545454545457,13.333333333333336,136.4785590742118
Thomas,32,25.454545454545457,13.939393939393943,125.07663190990115
Thomas,32,25.454545454545457,14.545454545454549,113.39124052505748
Thomas,32,25.454545454545457,15.151515151515154,101.44886971489565
Thomas,32,25.454545454545457,15.757575757575761,89.27658593719649
Thomas,32,25.454545454545457,16.363636363636363,76.90197632573638
Thomas,32,25.454545454545457,16.969696969696972,64.3530859957898
Thomas,32,25.454545454545457,17.575757575757578,51.65835469909866
Thomas,32,25.454545454545457,18.181818181818183,38.84655237380325
Thomas,32,25.454545454545457,18.787878787878793,25.946714035247172
Thomas,32,25.454545454545457,19.393939393939398,12.988074070805288
Thomas,32,26.666666666666664,0.6060606060606062,259.51937932770846
Thomas,32,26.666666666666664,1.2121212121212124,258.64273250331496
Thomas,32,26.666666666666664,1.8181818181818186,257.17969068276386
Thomas,32,26.666666666666664,2.4242424242424248,255.1335868739408
Thomas,32,26.666666666666664,3.0303030303030307,252.50908136499598
Thomas,32,26.666666666666664,3.636363636363637,249.3121388239701
Thomas,32,26.666666666666664,4.242424242424243,245.55002565654266
Thomas,32,26.666666666666664,4.8484848484848495,241.23128355846487
Thomas,32,26.666666666666664,5.454545454545456,236.3657175016643
Thomas,32,26.666666666666664,6.060606060606061,230.96436803356806
Thomas,32,26.666666666666664,6.666666666666668,225.03949110738358
Thomas,32,26.666666666666664,7.272727272727274,218.60452604376246
Thomas,32,26.666666666666664,7.878787878787881,211.67406847837967
Thomas,32,26.666666666666664,8.484848484848486,204.26383471792093
Thomas,32,26.666666666666664,9.090909090909092,196.39062846544954
Thomas,32,26.666666666666664,9.696969696969699,188.0723006811499
Thomas,32,26.666666666666664,10.303030303030305,179.32771105418135
Thomas,32,26.666666666666664,10.909090909090912,170.17668359796338
Thomas,32,26.666666666666664,11.515151515151516,160.6399633365062
Thomas,32,26.666666666666664,12.121212121212123,150.7391680744813
Thomas,32,26.666666666666664,12.72727272727273,140.4967403845106
Thomas,32,26.666666666666664,13.333333333333336,129.93589606842667
Thomas,32,26.666666666666664,13.939393939393943,119.0805722217934
Thomas,32,26.666666666666664,14.545454545454549,107.95537243194842
Thomas,32,26.666666666666664,15.151515151515154,96.585511604067
Thomas,32,26.666666666666664,15.757575757575761,84.99675843254344
Thomas,32,26.666666666666664,16.363636363636363,73.21537755421465
Thomas,32,26.666666666666664,16.969696969696972,61.26806960533313
Thomas,32,26.666666666666664,17.575757575757578,49.18191114445992
Thomas,32,26.666666666666664,18.181818181818183,36.984293042616635
Thomas,32,26.666666666666664,18.787878787878793,24.702858641034673
Thomas,32,26.666666666666664,19.393939393939398,12.365441017066509
Thomas,32,27.87878787878788,0.6060606060606062,244.1017073023167
Thomas,32,27.87878787878788,1.2121212121212124,243.27715946995423
Thomas,32,27.87878787878788,1.8181818181818186,241.90104422622207
Thomas,32,27.87878787878788,2.4242424242424248,239.97650066701172
Thomas,32,27.87878787878788,3.0303030303030307,237.50791473745602
Thomas,32,27.87878787878788,3.636363636363637,234.5008978035032
Thomas,32,27.87878787878788,4.242424242424243,230.96228502444282
Thomas,32,27.87878787878788,4.8484848484848495,226.90011107736024
Thomas,32,27.87878787878788,5.454545454545456,222.3235985572021
Thomas,32,27.87878787878788,6.060606060606061,217.24313237626887
Thomas,32,27.87878787878788,6.666666666666668,211.67024045278933
Thomas,32,27.87878787878788,7.272727272727274,205.61756387310868
Thomas,32,27.87878787878788,7.878787878787881,199.09883124018225
Thomas,32,27.87878787878788,8.484848484848486,192.128825310071
Thomas,32,27.87878787878788,9.090909090909092,184.72335152697343
Thomas,32,27.87878787878788,9.696969696969699,176.8992004785098
Thomas,32,27.87878787878788,10.303030303030305,168.67411139226334
Thomas,32,27.87878787878788,10.909090909090912,160.06673070277716
Thomas,32,27.87878787878788,11.515151515151516,151.0965708956278
Thomas,32,27.87878787878788,12.121212121212123,141.78396560068464
Thomas,32,27.87878787878788,12.72727272727273,132.15002398880853
Thomas,32,27.87878787878788,13.333333333333336,122.21658267390043
Thomas,32,27.87878787878788,13.939393939393943,112.00615665977006
Thomas,32,27.87878787878788,14.545454545454549,101.54188792172806
Thomas,32,27.87878787878788,15.151515151515154,90.84749355690253
Thomas,32,27.87878787878788,15.757575757575761,79.94721137663467
Thomas,32,27.87878787878788,16.363636363636363,68.8657458578458
Thomas,32,27.87878787878788,16.969696969696972,57.6282112407434
Thomas,32,27.87878787878788,17.575757575757578,46.26007556067195
Thomas,32,27.87878787878788,18.181818181818183,34.78710224303886
Thomas,32,27.87878787878788,18.787878787878793,23.23529237171979
Thomas,32,27.87878787878788,19.393939393939398,11.63082536607054
Thomas,32,29.09090909090909,0.6060606060606062,226.47334728074455
Thomas,32,29.09090909090909,1.2121212121212124,225.70834021125492
Thomas,32,29.09090909090909,1.8181818181818186,224.43160343812647
Thomas,32,29.09090909090909,2.4242424242424248,222.6460471753501
Thomas,32,29.09090909090909,3.0303030303030307,220.35573710993992
Thomas,32,29.09090909090909,3.636363636363637,217.56588010530916
Thomas,32,29.09090909090909,4.242424242424243,214.2828164959324
Thomas,32,29.09090909090909,4.8484848484848495,210.51400145428235
Thomas,32,29.09090909090909,5.454545454545456,206.26799121549698
Thomas,32,29.09090909090909,6.060606060606061,201.55442121782556
Thomas,32,29.09090909090909,6.666666666666668,196.38398677346822
Thomas,32,29.09090909090909,7.272727272727274,190.76841633117212
Thomas,32,29.09090909090909,7.878787878787881,184.72044707796977
Thomas,32,29.09090909090909,8.484848484848486,178.25379437927145
Thomas,32,29.09090909090909,9.090909090909092,171.383122260223
Thomas,32,29.09090909090909,9.696969696969699,164.12400891120126
Thomas,32,29.09090909090909,10.303030303030305,156.49291244950044
Thomas,32,29.09090909090909,10.909090909090912,148.5071329141144
Thomas,32,29.09090909090909,11.515151515151516,140.18477351009759
Thomas,32,29.09090909090909,12.121212121212123,131.54469967037681
Thomas,32,29.09090909090909,12.72727272727273,122.60649594094943
Thomas,32,29.09090909090909,13.333333333333336,113.39042218323907
Thomas,32,29.09090909090909,13.939393939393943,103.91736709236713
Thomas,32,29.09090909090909,14.545454545454549,94.20880145380028
Thomas,32,29.09090909090909,15.151515151515154,84.28672917181956
Thomas,32,29.09090909090909,15.757575757575761,74.17363763036873
Thomas,32,29.09090909090909,16.363636363636363,63.89244694289862
Thomas,32,29.09090909090909,16.969696969696972,53.46645768333424
Thomas,32,29.09090909090909,17.575757575757578,42.91929858591004
Thomas,32,29.09090909090909,18.181818181818183,32.274872597288535
Thomas,32,29.09090909090909,18.787878787878793,21.55730312485946
Thomas,32,29.09090909090909,19.393939393939398,10.79087906320395
Thomas,32,30.303030303030305,0.6060606060606062,206.7940983669227
Thomas,32,30.303030303030305,1.2121212121212124,206.09560390638822
Thomas,32,30.303030303030305,1.8181818181818186,204.92982717998566
Thomas,32,30.303030303030305,2.4242424242424248,203.29943584869687
Thomas,32,30.303030303030305,3.0303030303030307,201.20814374547666
Thomas,32,30.303030303030305,3.636363636363637,198.6607097220727
Thomas,32,30.303030303030305,4.242424242424243,195.66292309409715
Thomas,32,30.303030303030305,4.8484848484848495,192.2215930187528
Thomas,32,30.303030303030305,5.454545454545456,188.3445321457297
Thomas,32,30.303030303030305,6.060606060606061,184.04053945361798
Thomas,32,30.303030303030305,6.666666666666668,179.31938082273896
Thomas,32,30.303030303030305,7.272727272727274,174.19176590648286
Thomas,32,30.303030303030305,7.878787878787881,168.66932511355458
Thomas,32,30.303030303030305,8.484848484848486,162.76458220158955
Thomas,32,30.303030303030305,9.090909090909092,156.49092694730945
Thomas,32,30.303030303030305,9.696969696969699,149.86258403196334
Thomas,32,30.303030303030305,10.303030303030305,142.89458138485722
Thomas,32,30.303030303030305,10.909090909090912,135.6027159470906
Thomas,32,30.303030303030305,11.515151515151516,128.0035176624373
Thomas,32,30.303030303030305,12.121212121212123,120.1142129217228
Thomas,32,30.303030303030305,12.72727272727273,111.95268424510543
Thomas,32,30.303030303030305,13.333333333333336,103.5374313853424
Thomas,32,30.303030303030305,13.939393939393943,94.88752769010883
Thomas,32,30.303030303030305,14.545454545454549,86.02257877011067
Thomas,32,30.303030303030305,15.151515151515154,76.96267638841026
Thomas,32,30.303030303030305,15.757575757575761,67.72835432238494
Thomas,32,30.303030303030305,16.363636363636363,58.34054084899496
Thomas,32,30.303030303030305,16.969696969696972,48.82051198389195
Thomas,32,30.303030303030305,17.575757575757578,39.1898429762333
Thomas,32,30.303030303030305,18.181818181818183,29.470359684216707
Thomas,32,30.303030303030305,18.787878787878793,19.684089107146146
Thomas,32,30.303030303030305,19.393939393939398,9.853209461338984
Thomas,32,31.515151515151516,0.6060606060606062,185.24200803638567
Thomas,32,31.515151515151516,1.2121212121212124,184.61631144327484
Thomas,32,31.515151515151516,1.8181818181818186,183.5720367999842
Thomas,32,31.515151515151516,2.4242424242424248,182.1115704762411
Thomas,32,31.515151515151516,3.0303030303030307,180.2382369864457
Thomas,32,31.515151515151516,3.636363636363637,177.95629927677575
Thomas,32,31.515151515151516,4.242424242424243,175.2709428334153
Thomas,32,31.515151515151516,4.8484848484848495,172.188267738723
Thomas,32,31.515151515151516,5.454545454545456,168.71527250646932
Thomas,32,31.515151515151516,6.060606060606061,164.8598395699284
Thomas,32,31.515151515151516,6.666666666666668,160.63071722014723
Thomas,32,31.515151515151516,7.272727272727274,156.03749926290553
Thomas,32,31.515151515151516,7.878787878787881,151.0906041758315
Thomas,32,31.515151515151516,8.484848484848486,145.80125069279933
Thomas,32,31.515151515151516,9.090909090909092,140.1814332131343
Thomas,32,31.515151515151516,9.696969696969699,134.24389407852797
Thomas,32,31.515151515151516,10.303030303030305,128.00209501966572
Thomas,32,31.515151515151516,10.909090909090912,121.47018676229877
Thomas,32,31.515151515151516,11.515151515151516,114.66297641721393
Thomas,32,31.515151515151516,12.121212121212123,107.59589516330398
Thomas,32,31.515151515151516,12.72727272727273,100.28496168842806
Thomas,32,31.515151515151516,13.333333333333336,92.74674774418168
Thomas,32,31.515151515151516,13.939393939393943,84.99833864320671
Thomas,32,31.515151515151516,14.545454545454549,77.05729655889142
Thomas,32,31.515151515151516,15.151515151515154,68.94161904765173
Thomas,32,31.515151515151516,15.757575757575761,60.6696996849553
Thomas,32,31.515151515151516,16.363636363636363,52.260285530869595
Thomas,32,31.515151515151516,16.969696969696972,43.73243516559023
Thomas,32,31.515151515151516,17.575757575757578,35.105475333174375
Thomas,32,31.515151515151516,18.181818181818183,26.398957245319018
Thomas,32,31.515151515151516,18.787878787878793,17.6326123426114
Thomas,32,31.515151515151516,19.393939393939398,8.826307475225295
Thomas,32,32.72727272727273,0.6060606060606062,162.01236561562519
Thomas,32,32.72727272727273,1.2121212121212124,161.46513390977418
Thomas,32,32.72727272727273,1.8181818181818186,160.5518104380302
Thomas,32,32.72727272727273,2.4242424242424248,159.2744852617352
Thomas,32,32.72727272727273,3.0303030303030307,157.6360674757575
Thomas,32,32.72727272727273,3.636363636363637,155.64028579182005
Thomas,32,32.72727272727273,4.242424242424243,153.29167535009296
Thomas,32,32.72727272727273,4.8484848484848495,150.59557123044453
Thomas,32,32.72727272727273,5.454545454545456,147.55809414275896
Thomas,32,32.72727272727273,6.060606060606061,144.18613798089288
Thomas,32,32.72727272727273,6.666666666666668,140.48735393032226
Thomas,32,32.72727272727273,7.272727272727274,136.4701326757368
Thomas,32,32.72727272727273,7.878787878787881,132.14358618874093
Thomas,32,32.72727272727273,8.484848484848486,127.51752632713057
Thomas,32,32.72727272727273,9.090909090909092,122.60244334876538
Thomas,32,32.72727272727273,9.696969696969699,117.40948168047687
Thomas,32,32.72727272727273,10.303030303030305,111.95041485663083
Thomas,32,32.72727272727273,10.909090909090912,106.23761909761281
Thomas,32,32.72727272727273,11.515151515151516,100.28404457076938
Thomas,32,32.72727272727273,12.121212121212123,94.10318736057023
Thomas,32,32.72727272727273,12.72727272727273,87.70905727706972
Thomas,32,32.72727272727273,13.333333333333336,81.11614789040672
Thomas,32,32.72727272727273,13.939393939393943,74.33940201385747
Thomas,32,32.72727272727273,14.545454545454549,67.3941795049126
Thomas,32,32.72727272727273,15.151515151515154,60.29622121432269
Thomas,32,32.72727272727273,15.757575757575761,53.06161413980942
Thomas,32,32.72727272727273,16.363636363636363,45.70675464601473
Thomas,32,32.72727272727273,16.969696969696972,38.248311223932795
Thomas,32,32.72727272727273,17.575757575757578,30.703187077775453
Thomas,32,32.72727272727273,18.181818181818183,23.088481527073444
Thomas,32,32.72727272727273,18.787878787878793,15.421451663204655
Thomas,32,32.72727272727273,19.393939393939398,7.71947292426744
Thomas,32,33.93939393939394,0.6060606060606062,137.31541349515427
Thomas,32,33.93939393939394,1.2121212121212124,136.85155227954579
Thomas,32,33.93939393939394,1.8181818181818186,136.0774266212199
Thomas,32,33.93939393939394,2.4242424242424248,134.994799571328
Thomas,32,33.93939393939394,3.0303030303030307,133.60613216156574
Thomas,32,33.93939393939394,3.636363636363637,131.91458156010776
Thomas,32,33.93939393939394,4.242424242424243,129.9239901026213
Thomas,32,33.93939393939394,4.8484848484848495,127.63887830519367
Thomas,32,33.93939393939394,5.454545454545456,125.06443339059025
Thomas,32,33.93939393939394,6.060606060606061,122.2064977553676
Thomas,32,33.93939393939394,6.666666666666668,119.0715561816504
Thomas,32,33.93939393939394,7.272727272727274,115.66672002590198
Thomas,32,33.93939393939394,7.878787878787881,111.99971223614199
Thomas,32,33.93939393939394,8.484848484848486,108.07884883140534
Thomas,32,33.93939393939394,9.090909090909092,103.9130209448612
Thomas,32,33.93939393939394,9.696969696969699,99.51167410302318
Thomas,32,33.93939393939394,10.303030303030305,94.88478705808963
Thomas,32,33.93939393939394,10.909090909090912,90.04284937698753
Thomas,32,33.93939393939394,11.515151515151516,84.99683705135627
Thomas,32,33.93939393939394,12.121212121212123,79.7581887909187
Thomas,32,33.93939393939394,12.72727272727273,74.33877865742497
Thomas,32,33.93939393939394,13.333333333333336,68.7508907070995
Thomas,32,33.93939393939394,13.939393939393943,63.00718969319148
Thomas,32,33.93939393939394,14.545454545454549,57.12069372802968
Thomas,32,33.93939393939394,15.151515151515154,51.104743908433065
Thomas,32,33.93939393939394,15.757575757575761,44.97297465321612
Thomas,32,33.93939393939394,16.363636363636363,38.73928287419919
Thomas,32,33.93939393939394,16.969696969696972,32.417796048631885
Thomas,32,33.93939393939394,17.575757575757578,26.02284086309751
Thomas,32,33.93939393939394,18.181818181818183,19.568910157761035
Thomas,32,33.93939393939394,18.787878787878793,13.07063064533948
Thomas,32,33.93939393939394,19.393939393939398,6.542729237146032
Thomas,32,35.15151515151515,0.6060606060606062,111.37506357996723
Thomas,32,35.15151515151515,1.2121212121212124,110.9988571448839
Thomas,32,35.15151515151515,1.8181818181818186,110.37098395577335
Thomas,32,35.15151515151515,2.4242424242424248,109.49288064976581
Thomas,32,35.15151515151515,3.0303030303030307,108.3665473435114
Thomas,32,35.15151515151515,3.636363636363637,106.99454650713419
Thomas,32,35.15151515151515,4.242424242424243,105.37999618298585
Thomas,32,35.15151515151515,4.8484848484848495,103.52656319082962
Thomas,32,35.15151515151515,5.454545454545456,101.43845544263363
Thomas,32,35.15151515151515,6.060606060606061,99.12041147489684
Thomas,32,35.15151515151515,6.666666666666668,96.57769129578713
Thomas,32,35.15151515151515,7.272727272727274,93.8160626524675
Thomas,32,35.15151515151515,7.878787878787881,90.8417896087307
Thomas,32,35.15151515151515,8.484848484848486,87.6616170309512
Thomas,32,35.15151515151515,9.090909090909092,84.28275642217747
Thomas,32,35.15151515151515,9.696969696969699,80.71286885383653
Thomas,32,35.15151515151515,10.303030303030305,76.96004795670622
Thomas,32,35.15151515151515,10.909090909090912,73.03280165723696
Thomas,32,35.15151515151515,11.515151515151516,68.94003244625715
Thomas,32,35.15151515151515,12.121212121212123,64.6910181513273
Thomas,32,35.15151515151515,12.72727272727273,60.295389715296174
Thomas,32,35.15151515151515,13.333333333333336,55.763110695607125
Thomas,32,35.15151515151515,13.939393939393943,51.10445349996589
Thomas,32,35.15151515151515,14.545454545454549,46.329977162117636
Thomas,32,35.15151515151515,15.151515151515154,41.45050274443375
Thomas,32,35.15151515151515,15.757575757575761,36.47708906626344
Thomas,32,35.15151515151515,16.363636363636363,31.42100793474153
Thomas,32,35.15151515151515,16.969696969696972,26.293717876358777
Thomas,32,35.15151515151515,17.575757575757578,21.106839117019053
Thomas,32,35.15151515151515,18.181818181818183,15.872126475966756
Thomas,32,35.15151515151515,18.787878787878793,10.601443517779055
Thomas,32,35.15151515151515,19.393939393939398,5.306734935235354
Thomas,32,36.36363636363636,0.6060606060606062,84.42601988519931
Thomas,32,36.36363636363636,1.2121212121212124,84.1408448156773
Thomas,32,36.36363636363636,1.8181818181818186,83.6648963128981
Thomas,32,36.36363636363636,2.4242424242424248,82.9992629589735
Thomas,32,36.36363636363636,3.0303030303030307,82.1454616937464
Thomas,32,36.36363636363636,3.636363636363637,81.10543531830938
Thomas,32,36.36363636363636,4.242424242424243,79.88154838153643
Thomas,32,36.36363636363636,4.8484848484848495,78.47658057514909
Thomas,32,36.36363636363636,5.454545454545456,76.89372221252619
Thomas,32,36.36363636363636,6.060606060606061,75.1365651338599
Thomas,32,36.36363636363636,6.666666666666668,73.20909684968711
Thomas,32,36.36363636363636,7.272727272727274,71.11568929703729
Thomas,32,36.36363636363636,7.878787878787881,68.86109087693056
Thomas,32,36.36363636363636,8.484848484848486,66.45041421688796
Thomas,32,36.36363636363636,9.090909090909092,63.88912581425843
Thomas,32,36.36363636363636,9.696969696969699,61.18303285348019
Thomas,32,36.36363636363636,10.303030303030305,58.33827048695708
Thomas,32,36.36363636363636,10.909090909090912,55.361287887119225
Thomas,32,36.36363636363636,11.515151515151516,52.258833383618885
Thomas,32,36.36363636363636,12.121212121212123,49.037939827187444
Thomas,32,36.36363636363636,12.72727272727273,45.70590783777994
Thomas,32,36.36363636363636,13.333333333333336,42.27029012671103
Thomas,32,36.36363636363636,13.939393939393943,38.738873607755295
Thomas,32,36.36363636363636,14.545454545454549,35.119662296301456
Thomas,32,36.36363636363636,15.151515151515154,31.42085896154042
Thomas,32,36.36363636363636,15.757575757575761,27.650846407930104
Thomas,32,36.36363636363636,16.363636363636363,23.818169127941797
Thomas,32,36.36363636363636,16.969696969696972,19.931512937951748
Thomas,32,36.36363636363636,17.575757575757578,15.999686463271129
Thomas,32,36.36363636363636,18.181818181818183,12.031600175855239
Thomas,32,36.36363636363636,18.787878787878793,8.036247120888289
Thomas,32,36.36363636363636,19.393939393939398,4.022681775579796
Thomas,32,37.57575757575758,0.6060606060606062,56.712390288667294
Thomas,32,37.57575757575758,1.2121212121212124,56.52081663962771
Thomas,32,37.57575757575758,1.8181818181818186,56.20109423985604
Thomas,32,37.57575757575758,2.4242424242424248,55.753954647339555
Thomas,32,37.57575757575758,3.0303030303030307,55.18041700824608
Thomas,32,37.57575757575758,3.636363636363637,54.481785714953574
Thomas,32,37.57575757575758,4.242424242424243,53.65964920503665
Thomas,32,37.57575757575758,4.8484848484848495,52.71587408745952
Thomas,32,37.57575757575758,5.454545454545456,51.652603563656875
Thomas,32,37.57575757575758,6.060606060606061,50.47224997291108
Thomas,32,37.57575757575758,6.666666666666668,49.17749201832579
Thomas,32,37.57575757575758,7.272727272727274,47.77126622955059
Thomas,32,37.57575757575758,7.878787878787881,46.2567623716922
Thomas,32,37.57575757575758,8.484848484848486,44.63741464239275
Thomas,32,37.57575757575758,9.090909090909092,42.91689513089023
Thomas,32,37.57575757575758,9.696969696969699,41.09910466437816
Thomas,32,37.57575757575758,10.303030303030305,39.18816446607592
Thomas,32,37.57575757575758,10.909090909090912,37.188406644673954
Thomas,32,37.57575757575758,11.515151515151516,35.10436431422955
Thomas,32,37.57575757575758,12.121212121212123,32.9407616399934
Thomas,32,37.57575757575758,12.72727272727273,30.702502712242485
Thomas,32,37.57575757575758,13.333333333333336,28.394660852208407
Thomas,32,37.57575757575758,13.939393939393943,26.02246686236058
Thomas,32,37.57575757575758,14.545454545454549,23.591297251540176
Thomas,32,37.57575757575758,15.151515151515154,21.10666227297587
Thomas,32,37.57575757575758,15.757575757575761,18.574192903423437
Thomas,32,37.57575757575758,16.363636363636363,15.999628987486009
Thomas,32,37.57575757575758,16.969696969696972,13.388805005321526
Thomas,32,37.57575757575758,17.575757575757578,10.747638187752377
Thomas,32,37.57575757575758,18.181818181818183,8.082113935739477
Thomas,32,37.57575757575758,18.787878787878793,5.3982733291106095
Thomas,32,37.57575757575758,19.393939393939398,2.7021986090931343
Thomas,32,38.78787878787879,0.6060606060606062,28.485122441477998
Thomas,32,38.78787878787879,1.2121212121212124,28.388863731776972
Thomas,32,38.78787878787879,1.8181818181818186,28.22825159369139
Thomas,32,38.78787878787879,2.4242424242424248,28.003649197496184
Thomas,32,38.78787878787879,3.0303030303030307,27.71556591386484
Thomas,32,38.78787878787879,3.636363636363637,27.36465528439762
Thomas,32,38.78787878787879,4.242424242424243,26.951714175371382
Thomas,32,38.78787878787879,4.8484848484848495,26.477679434579187
Thomas,32,38.78787878787879,5.454545454545456,25.9436271163814
Thomas,32,38.78787878787879,6.060606060606061,25.350768521603854
Thomas,32,38.78787878787879,6.666666666666668,24.700448872246998
Thomas,32,38.78787878787879,7.272727272727274,23.99414290033731
Thomas,32,38.78787878787879,7.878787878787881,23.233452596396525
Thomas,32,38.78787878787879,8.484848484848486,22.42010272311366
Thomas,32,38.78787878787879,9.090909090909092,21.555937560700055
Thomas,32,38.78787878787879,9.696969696969699,20.64291627686958
Thomas,32,38.78787878787879,10.303030303030305,19.683108758245186
Thomas,32,38.78787878787879,10.909090909090912,18.678690812339678
Thomas,32,38.78787878787879,11.515151515151516,17.63193921226922
Thomas,32,38.78787878787879,12.121212121212123,16.54522666163748
Thomas,32,38.78787878787879,12.72727272727273,15.421016217343748
Thomas,32,38.78787878787879,13.333333333333336,14.26185588452897
Thomas,32,38.78787878787879,13.939393939393943,13.070372756065064
Thomas,32,38.78787878787879,14.545454545454549,11.849267079453284
Thomas,32,38.78787878787879,15.151515151515154,10.601306328870255
Thomas,32,38.78787878787879,15.757575757575761,9.329318644730582
Thomas,32,38.78787878787879,16.363636363636363,8.036186949801403
Thomas,32,38.78787878787879,16.969696969696972,6.724841744111133
Thomas,32,38.78787878787879,17.575757575757578,5.398255172204347
Thomas,32,38.78787878787879,18.181818181818183,4.0594336399168816
Thomas,32,38.78787878787879,18.787878787878793,2.7114115432725354
Thomas,32,38.78787878787879,19.393939393939398,1.3572439665881446
Thomas,64,0.6153846153846154,0.30769230769230776,14.489817709459418
Thomas,64,0.6153846153846154,0.6153846153846155,14.477160436064343
Thomas,64,0.6153846153846154,0.9230769230769232,14.456048210010668
Thomas,64,0.6153846153846154,1.230769230769231,14.42649316583049
Thomas,64,0.6153846153846154,1.538461538461539,14.388512158147924
Thomas,64,0.6153846153846154,1.8461538461538465,14.342127400368863
Thomas,64,0.6153846153846154,2.153846153846154,14.28736586152533
Thomas,64,0.6153846153846154,2.461538461538462,14.224259531234836
Thomas,64,0.6153846153846154,2.76923076923077,14.152845293989278
Thomas,64,0.6153846153846154,3.076923076923078,14.073164846366154
Thomas,64,0.6153846153846154,3.384615384615385,13.985264787375694
Thomas,64,0.6153846153846154,3.692307692307693,13.889196421982929
Thomas,64,0.6153846153846154,4.000000000000001,13.785015931138613
Thomas,64,0.6153846153846154,4.307692307692308,13.672784119576367
Thomas,64,0.6153846153846154,4.615384615384617,13.552566612516895
Thomas,64,0.6153846153846154,4.923076923076924,13.4244335868422
Thomas,64,0.6153846153846154,5.230769230769232,13.28845994026807
Thomas,64,0.6153846153846154,5.53846153846154,13.144725050645967
Thomas,64,0.6153846153846154,5.846153846153848,12.99331293026655
Thomas,64,0.6153846153846154,6.153846153846156,12.834311986168547
Thomas,64,0.6153846153846154,6.4615384615384635,12.667815127118505
Thomas,64,0.6153846153846154,6.76923076923077,12.493919572417985
Thomas,64,0.6153846153846154,7.076923076923078,12.312726932817128
Thomas,64,0.6153846153846154,7.384615384615386,12.124343019783556
Thomas,64,0.6153846153846154,7.692307692307693,11.9288778881126
Thomas,64,0.6153846153846154,8.000000000000002,11.72644568755815
Thomas,64,0.6153846153846154,8.30769230769231,11.51716468057168
Thomas,64,0.6153846153846154,8.615384615384617,11.30115709166933
Thomas,64,0.6153846153846154,8.923076923076923,11.078549096662144
Thomas,64,0.6153846153846154,9.230769230769234,10.84947070660734
Thomas,64,0.6153846153846154,9.53846153846154,10.614055733794245
Thomas,64,0.6153846153846154,9.846153846153848,10.372441671109183
Thomas,64,0.6153846153846154,10.153846153846155,10.1247696412026
Thomas,64,0.6153846153846154,10.461538461538463,9.871184298083914
Thomas,64,0.6153846153846154,10.769230769230772,9.611833756776202
Thomas,64,0.6153846153846154,11.07692307692308,9.346869491333146
Thomas,64,0.6153846153846154,11.384615384615387,9.076446255576444
Thomas,64,0.6153846153846154,11.692307692307695,8.800721992263657
Thomas,64,0.6153846153846154,12.000000000000002,8.519857739887195
Thomas,64,0.6153846153846154,12.307692307692312,8.234017536005975
Thomas,64,0.6153846153846154,12.615384615384619,7.9433683241121065
