case,solver,param,param_value,plot_position,N,err_alg_pct,err_disc_pct,residual,wall_time_s
3D_HET_MMS_SPT100,qsvt,max_degree,5.0,5.0,8,150.61274237370634,0.02394746253956667,4.48464873493572e-09,41.6585471406579
3D_HET_MMS_SPT100,qsvt,max_degree,8.0,8.0,8,12.346913220726798,0.02394746253956667,6.493159977739456e-09,53.10968644730747
3D_HET_MMS_SPT100,qsvt,max_degree,11.0,11.0,8,6.743957574775808,0.02394746253956667,6.50307408914369e-09,57.56756014376879
3D_HET_MMS_SPT100,qsvt,max_degree,15.0,15.0,8,0.01540315194683833,0.02394746253956667,6.448481820689091e-09,69.23598033189774
3D_HET_MMS_SPT100,qsvt,max_degree,21.0,21.0,8,0.001259930698217787,0.02394746253956667,6.4483185159683535e-09,86.48704545199871
3D_HET_MMS_SPT100,qsvt,max_degree,51.0,51.0,8,0.0021572678985696103,0.02394746253956667,6.448312717026049e-09,166.79505955055356
3D_HET_MMS_SPT100,qsvt,max_degree,201.0,201.0,8,0.0011492997466375466,0.02394746253956667,6.448312501229909e-09,594.1566552203149
3D_HET_MMS_SPT100,qsvt,max_degree,501.0,501.0,8,0.0017958084831799933,0.02394746253956667,6.44830417442374e-09,1500.9268901329488
3D_Poisson_TripleSin_cube,qsvt,max_degree,5.0,5.0,8,3.4038611490315085e-06,0.01632077149962103,7.111459781537632e-09,30.275053307414055
3D_Poisson_TripleSin_cube,qsvt,max_degree,8.0,8.0,8,3.238997744832159e-07,0.01632077149962103,6.748207576856535e-09,31.63284127600491
3D_Poisson_TripleSin_cube,qsvt,max_degree,11.0,11.0,8,4.157693453312245e-08,0.01632077149962103,6.514116975468274e-09,34.429760098457336
3D_Poisson_TripleSin_cube,qsvt,max_degree,15.0,15.0,8,1.1284227340574591e-09,0.01632077149962103,6.481697109351786e-09,41.06585764884949
3D_Poisson_TripleSin_cube,qsvt,max_degree,21.0,21.0,8,4.5907525988009315e-10,0.01632077149962103,6.482511600463988e-09,50.03433319553733
3D_Poisson_TripleSin_cube,qsvt,max_degree,51.0,51.0,8,5.905116659225929e-12,0.01632077149962103,6.482227379378648e-09,97.41529728285968
3D_Poisson_TripleSin_cube,qsvt,max_degree,201.0,201.0,8,5.861125492879818e-12,0.01632077149962103,6.482226817236856e-09,350.3331173360348
3D_Poisson_TripleSin_cube,qsvt,max_degree,501.0,501.0,8,5.540543550351324e-12,0.01632077149962103,6.482227104985864e-09,907.7032771408558
