case,solver,param,param_value,plot_position,N,err_alg_pct,err_disc_pct,residual,wall_time_s
3D_HET_MMS_SPT100,vqls,n_layers,1.0,1.0,8,14972305413.779762,1.103250861822027,0.8963615377514208,9030.30921337707
3D_HET_MMS_SPT100,vqls,n_layers,2.0,2.0,8,109359424.5005067,1.103250861822027,0.004590829294395914,9010.555151839042
3D_HET_MMS_SPT100,vqls,n_layers,3.0,3.0,8,625828.2982349851,1.103250861822027,1.5598175174575768e-05,9001.642361832783
3D_HET_MMS_SPT100,vqls,n_layers,4.0,4.0,8,383744.238473907,1.103250861822027,9.254905288672708e-06,9000.218687274028
3D_HET_MMS_SPT100,vqls,n_layers,5.0,5.0,8,210233.15997072554,1.103250861822027,7.987448134963128e-06,9000.439039204968
3D_Poisson_TripleSin_cube,vqls,n_layers,1.0,1.0,8,57.93982285492546,1.0216076867791615,1.2594689074938836,9056.433260004967
3D_Poisson_TripleSin_cube,vqls,n_layers,2.0,2.0,8,0.18196988078272883,1.0216076867791615,0.0038273462128026077,9012.057688646019
3D_Poisson_TripleSin_cube,vqls,n_layers,3.0,3.0,8,0.001108729705408359,1.0216076867791615,1.473256747480444e-05,7229.045835925965
3D_Poisson_TripleSin_cube,vqls,n_layers,4.0,4.0,8,0.007258001143480938,1.0216076867791615,0.00013085916420839698,9006.93559171795
3D_Poisson_TripleSin_cube,vqls,n_layers,5.0,5.0,8,0.0007148196393742981,1.0216076867791615,8.628861473637374e-06,9002.202213575132
3D_HET_MMS_SPT100,vqls,n_restarts,2.0,2.0,8,373018.755664833,1.103250861822027,1.1410487329283072e-05,9001.0309529691
3D_HET_MMS_SPT100,vqls,n_restarts,3.0,3.0,8,344595.57416264596,1.103250861822027,1.0971447547973145e-05,9000.16198505694
3D_HET_MMS_SPT100,vqls,n_restarts,5.0,5.0,8,636751.5883464415,1.103250861822027,9.745743972774275e-06,9000.269945262931
3D_Poisson_TripleSin_cube,vqls,n_restarts,2.0,2.0,8,0.0075899557721091845,1.0216076867791615,0.00012667962741652578,9001.344686452067
3D_Poisson_TripleSin_cube,vqls,n_restarts,3.0,3.0,8,0.0075899557721091845,1.0216076867791615,0.00012912258450862283,9007.431319178082
3D_Poisson_TripleSin_cube,vqls,n_restarts,5.0,5.0,8,0.007258001143480938,1.0216076867791615,0.00013189426070836808,9001.111538694939
