N,anisotropy,azimuthal_mode_amp,azimuthal_mode_rel_err,backend_name,case,circuit_depth_t,converged,convergence_factor,discretisation_order,err_thomas_vs_exact,err_vs_thomas,hhl_scale_c,hhl_trotter_steps,inner_calls,inner_failures,inner_max_s,inner_mean_s,inner_options,inner_total_s,kappa_row,level_kappas,level_shapes,linf_err,max_abs_err,max_rel_err,mean_strip_size,n_circuit_evals,n_gates_2q,n_gates_total,n_levels,n_outer,n_unknowns,notes,peak_E_axial,peak_E_field,peak_E_rel_err,qsvt_degree,qsvt_depth,rel_l2_err,residual,rms_err,s_per_strip_solve,scheme,shape,solver,solves_per_digit,stop_reason,strip_solves,strip_solves_by_size,vqls_final_cost,wall_time_s,weighted_cost
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TwoGaussian_cube,12,True,0.30847804754061586,4,20.197269098324277,6.260613793601057e-05,,,192,0,1.6601653303951025,1.1473100905423053,{},220.2835373841226,1.7998995126489068,[],[],20.197279103874298,0.10468543721867307,109421.25203716326,4.0,192.61458333333334,2,21,,12,64,scheme_fallback:fmg->sor,1.5365449048186774,2.6116367324658443,32.47101077776697,,,0.22473411836437496,9.129521042180302e-07,0.037960724894215474,1.1473751245260548,line-sor,4x4x4,VQLS,34.17262059478686,tol_met,192,"{""4"": 192}",1.177622814078442e-13,220.29602390900254,192.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TwoGaussian_cube,26560,True,0.28173664473389176,4,20.197269098324277,1.7551675404300865e-11,,,192,0,0.37894197925925255,0.24026720338345817,"{""max_degree"": 500}",46.131303049623966,1.7998995126489068,[],[],20.197269098325542,0.10468538535845762,109419.93576470223,4.0,,5512,,,12,64,scheme_fallback:fmg->sor,1.5365443311158449,2.611636556331486,32.47100184363912,501,1003,0.2247340530909782,3.3671139487933024e-07,0.037960713868628995,0.24033847666578367,line-sor,4x4x4,QSVT,31.726500224403303,tol_met,192,"{""4"": 192}",,46.144987519830465,192.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_HighMode_n2m3l4,,True,0.2603801985734831,4,21.289255404381628,0.0,,,176,0,0.0001444648951292038,3.7219036709178575e-05,{},0.00655055046081543,1.7998995126489068,[],[],21.289255404381628,0.18313841399302566,21.28937466249953,4.0,,,,,11,64,scheme_fallback:fmg->sor,4.220549085002434,9.999235770040853,21.28925100944262,,,0.21289213366885354,6.415743452569728e-07,0.10519125598853062,8.093757258558816e-05,line-sor,4x4x4,Thomas,30.11676855724972,tol_met,176,"{""4"": 176}",,0.014245012775063515,176.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_HighMode_n2m3l4,3897,False,0.7935335481407956,4,21.289255404381628,0.20732696213236293,1.13991340875133,100,368,0,3.175209768116474,0.8015089681291062,"{""epsilon"": 0.01}",294.9553002715111,1.7998995126489068,[],[],21.13422545513439,0.18180478637255404,21.715118069127936,4.0,,911,5673,,23,64,scheme_fallback:fmg->sor,4.222622294669499,9.984993795611395,21.116497965993027,,,0.21290999850572656,0.0027645589464829357,0.10520008310955345,0.8015846336392037,line-sor,4x4x4,HHL,166.5487268076936,stagnated,368,"{""4"": 368}",,294.983145179227,368.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_HighMode_n2m3l4,12,True,0.2618965641723449,4,21.289255404381628,8.153074304702116e-05,,,176,0,1.28421282581985,1.147428807178089,{},201.94747006334364,1.7998995126489068,[],[],21.289282303498982,0.1831386453896432,21.28944241295608,4.0,195.9715909090909,2,21,,11,64,scheme_fallback:fmg->sor,4.2205500470380635,9.999236060550054,21.289254533276257,,,0.21289213366927787,6.799319672068432e-07,0.10519125598874028,1.1474963623226027,line-sor,4x4x4,VQLS,30.247295751702207,tol_met,176,"{""4"": 176}",8.834725880162027e-14,201.95935976877809,176.0
4,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_HighMode_n2m3l4,26560,True,0.26038019856990385,4,21.289255404381628,3.2986073100599034e-13,,,176,0,0.3639772851020098,0.23990237174174664,"{""max_degree"": 500}",42.22281742654741,1.7998995126489068,[],[],21.289255404381947,0.18313841399302844,21.289374662499682,4.0,,5512,,,11,64,scheme_fallback:fmg->sor,4.220549085002432,9.999235770040865,21.28925100944277,501,1003,0.21289213366885343,6.415743451687803e-07,0.10519125598853057,0.2399733595084399,line-sor,4x4x4,QSVT,30.11676855694206,tol_met,176,"{""4"": 176}",,42.23531127348542,176.0
8,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,,True,0.17607975863888026,4,0.0163331432860776,0.0,,,2432,0,0.0001775342971086502,3.8204613558359835e-05,{},0.09291362017393112,1.9784973007217512,"[1.9785, 1.7999]","[[8, 8, 8], [4, 4, 4]]",0.0163331432860776,0.00015599983856739996,0.01634172553192852,5.473684210526316,,,,2,6,512,,2.625712708129544,2.6380327961162524,0.016333422878454837,,,0.00016317229969730265,7.66799131981749e-07,6.883831393479955e-05,7.792496992471187e-05,fmg,8x8x8,Thomas,537.3702810711272,tol_met,2432,"{""4"": 1536, ""8"": 896}",,0.18951352685689926,1664.0
8,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,41142,False,0.9917535108551322,4,0.0163331432860776,1.0296466285204036,0.44908300435721143,100,3392,0,12.208570756018162,2.4252502839393992,"{""epsilon"": 0.01}",8226.448963122442,1.9784973007217512,"[1.9785, 1.7999]","[[8, 8, 8], [4, 4, 4]]",1.024141515556056,0.009781700209114175,3.183691779426781,5.509433962264151,,10024,59154,2,9,512,,2.7058140772747734,2.71702327810448,3.011117413206186,,,0.006984922112771337,0.049962820485011696,0.002946764016325408,2.4253245521532283,fmg,8x8x8,HHL,104800.42534885331,stagnated,3392,"{""4"": 2112, ""8"": 1280}",,8226.70088090375,1694.2604036894843
8,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,69,False,0.7039564926374572,4,0.0163331432860776,0.01975916363851196,,,3712,0,6.094165734946728,1.900307798772701,{},7053.942549044266,1.9784973007217512,"[1.9785, 1.7999]","[[8, 8, 8], [4, 4, 4]]",0.02912457294294388,0.0002781723393877611,0.06914100711575691,5.517241379310345,233.78340517241378,16,134,2,10,512,,2.626062623596232,2.638750473204571,0.04354287647619197,,,0.0001700530952900874,0.0008062775934575061,7.174114957550563e-05,1.9003690614697226,fmg,8x8x8,VQLS,2434.8299083109937,stagnated,3712,"{""4"": 2304, ""8"": 1408}",1.2316516582962951e-08,7054.16995617561,2350.2231714585637
8,1.0,,,aer_simulator_statevector (CPU),3D_Poisson_TripleSin_cube,186880,True,0.1760797586554426,4,0.0163331432860776,1.6270951870256778e-12,,,2432,0,0.4484474081546068,0.25064991552636984,"{""max_degree"": 500}",609.5805945601314,1.9784973007217512,"[1.9785, 1.7999]","[[8, 8, 8], [4, 4, 4]]",0.01633314328635658,0.0001559998385700645,0.016341725534936923,5.473684210526316,,39581,,2,6,512,,2.6257127081295706,2.6380327961162466,0.01633342287823596,501,1003,0.00016317229969745078,7.667991324146014e-07,6.883831393486205e-05,0.2507140913803596,fmg,8x8x8,QSVT,537.3702811002298,tol_met,2432,"{""4"": 1536, ""8"": 896}",,609.7366702370346,1909.3820754735827
8,14.137166941154067,150.8022145109648,0.023945258187999488,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,,True,0.19591762837239518,4,0.02395208934646445,0.0,,,4480,0,0.013107314705848694,5.31777718736391e-05,{},0.23823641799390316,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.02395208934646445,0.0696895364366128,0.023957176546809435,4.914285714285715,,,,2,7,512,,19998.165422533246,40030.92440043773,0.023953256831936692,,,0.00023947243396444702,3.0125529659350203e-07,0.028574873206342007,0.00011228389630559831,fmg,8x8x8,Thomas,904.0486738151147,tol_met,4480,"{""4"": 3456, ""8"": 1024}",,0.5030318554490805,2752.0
8,14.137166941154067,150.5098347632471,0.16998409474063772,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,41090,False,0.9774623715582379,4,0.02395208934646445,0.8690955267055159,76.63863306726208,100,5504,0,10.62149722315371,1.2984672779823805,"{""epsilon"": 0.01}",7146.763898015022,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.8609925375964568,2.505091307591371,2.5389691028276338,4.930232558139535,,10024,59132,2,9,512,,20645.764932218248,40097.19952448954,0.18955272797919687,,,0.005829790416429164,0.03264505889743687,0.6956354817596377,1.2985410292082613,fmg,8x8x8,HHL,61773.58649420085,stagnated,5504,"{""4"": 4224, ""8"": 1280}",,7147.16982476227,2108.5208073789686
8,14.137166941154067,150.80547417755858,0.02610732665624621,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,69,False,0.7378941078817537,4,0.02395208934646445,0.025656183311454656,,,6528,0,6.841383753344417,2.0846885892071225,{},13608.847110344097,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.03153809903082951,0.09176132694557282,0.12842521004284285,4.9411764705882355,261.7109375,16,134,2,11,512,,19996.71666281555,40033.41659056881,0.030180410286720367,,,0.00026641991587324665,0.0009535298409057074,0.03179036179526437,2.0847569133532255,fmg,8x8x8,VQLS,4495.664867573603,stagnated,6528,"{""4"": 4992, ""8"": 1536}",6.6760743375350245e-09,13609.293130369857,3577.4835381602215
8,14.137166941154067,150.8022145109649,0.02394525818805604,aer_simulator_statevector (CPU),3D_HET_MMS_SPT100,186880,True,0.19591762813041552,4,0.02395208934646445,1.6016435177085881e-12,,,4480,0,31.724920699372888,0.27126859203895687,"{""max_degree"": 500}",1215.2832923345268,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.02395208934623001,0.06968953643593068,0.023957176546789544,4.914285714285715,,39581,,2,7,512,,19998.165422533628,40030.92440043771,0.023953256831882153,501,1003,0.0002394724339646674,3.0125529398899335e-07,0.028574873206368305,0.27133999098108946,fmg,8x8x8,QSVT,904.0486731301104,tol_met,4480,"{""4"": 3456, ""8"": 1024}",,1215.6031595952809,3304.109669815561
8,14.137166941154067,45.421739751625964,0.4242903015184772,aer_simulator_statevector (CPU),3D_HET_RotatingSpoke_SPT100,,True,0.19805117734002178,4,0.11047270015365528,0.0,,,4480,0,0.013194186612963676,5.1339339448272114e-05,{},0.2300002407282591,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.11047270015365528,0.4178520085083619,0.15858610426989486,4.914285714285715,,,,2,7,512,,26020.103034506923,52079.80023065112,0.11058203011671079,,,0.0008948240904308462,3.297413198223696e-07,0.15436171475799457,0.00011682669075006353,fmg,8x8x8,Thomas,910.0959296625421,tol_met,4480,"{""4"": 3456, ""8"": 1024}",,0.5233835745602846,2752.0
8,14.137166941154067,45.33508702877829,0.23270719082619373,aer_simulator_statevector (CPU),3D_HET_RotatingSpoke_SPT100,41090,False,0.9775518052973844,4,0.11047270015365528,0.8695143409714448,126.84164582841558,100,5504,0,10.649462355300784,1.2291954217595724,"{""epsilon"": 0.01}",6765.491601364687,1.4927017158220277,"[1.4927, 1.4087]","[[8, 8, 8], [4, 4, 8]]",0.8321156362637281,3.147394690637583,2.7409641227019743,4.930232558139535,,10024,59132,2,9,512,,26862.948296949067,52166.06826646118,0.2764110701147839,,,0.0059079185532706765,0.033168135599207386,1.0191460514818471,1.229269566486162,fmg,8x8x8,HHL,62022.51927375227,stagnated,5504,"{""4"": 4224, ""8"": 1280}",,6765.899693939835,2108.5208073789686
