N,backend_name,case,circuit_depth,circuit_depth_t,converged,discretisation_order,err_alg,err_disc,hhl_epsilon,hhl_scale_c,hhl_trotter_steps,kappa,max_abs_err,max_rel_err,n_gates_2q,n_gates_total,n_qubits,n_timing_repeats,notes,phase_lookup_time_s,proportionality_residual,qsvt_alpha,qsvt_angle_method,qsvt_degree,qsvt_kappa_eff,qsvt_max_degree,qsvt_phases_cached,random_seed,rel_l2_err,residual,rms_err,solver,success_probability,vqls_final_cost,vqls_n_evaluations,vqls_n_layers,vqls_n_restarts,vqls_optimiser_success,wall_time_mean_s,wall_time_s,wall_time_std_s
16,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,3228747,True,4,0.3525930083220862,,0.01,203533344.1362578,100,154.512614771818,39095455.74361264,72.54563553452141,793553,4579162,4,1,rel_vs_thomas,,0.18911660294996094,,,,,,,,0.3525930083220862,0.5242857553643007,26215517.86575413,HHL,,,,,,,,196.2270048595965,
16,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,89,False,4,0.8900981506726404,,,,,154.512614771818,88658056.54545282,116.95773694874273,30,240,4,1,rel_vs_thomas,,0.5525721261585486,,,,,,,42,0.8900981506726404,0.8027611684388883,66179372.30881747,VQLS,,0.6444254935533682,12500,10,8,False,,259.9474353529513,
16,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,29999,31287922,True,4,2.557674553795985e-12,,,,,154.512614771818,0.0003050118684768677,6.118818905856241e-10,6659559,,4,1,rel_vs_thomas,0.018444744870066643,1.3630191454313717e-12,63.32008364869358,auto,14999,154.512614771818,14999,True,,2.557674553795985e-12,4.262144075651291e-12,0.00019016475476613516,QSVT,,,,,,,,7.283509664237499,
16,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,,True,4,0.0,1.2919412164736726e-05,,,,154.512614771818,1.303426126031404e-06,0.0012919412165456503,,,,10,,,2.649777604520151e-16,,,,,,,,1.2919412164736726e-05,8.414312873701918e-15,9.54096889054948e-07,Thomas,,,,,,,4.7931098379194736e-05,2.9901042580604553e-05,3.6691087391486034e-05
16,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,3228747,True,4,0.0045383421524353325,1.2919412164736726e-05,0.01,0.295406332389765,100,154.512614771818,0.000740077832761768,3.9751263144351645,793553,4579162,4,1,,,0.0045382954160627835,,,,,,,,0.004538419173880134,0.18549290104391775,0.0003351616590455455,HHL,,,,,,,,217.9693695739843,
16,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,89,False,4,0.2050875358458162,1.2919412164736726e-05,,,,154.512614771818,0.02354803264375256,30.451988556898236,30,240,4,1,,,0.1047195777441077,,,,,,,42,0.20507844751429133,0.43166371980773105,0.015145016374635578,VQLS,,0.18633356699824277,12500,10,8,False,,259.5578879090026,
16,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,29999,31287922,True,4,8.92745518641447e-15,1.2919412164736726e-05,,,,154.512614771818,1.3034261261701818e-06,0.0012919412225261134,6659559,,4,1,,0.00010448193643242121,7.097409503608289e-15,63.32008364869358,auto,14999,154.512614771818,14999,True,,1.2919412170185634e-05,7.247185893681179e-13,9.540968894573492e-07,QSVT,,,,,,,,7.139684968977235,
16,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,,True,4,0.0,2.324603876373811e-15,,,,154.512614771818,1.6653345369377348e-15,2.727262859991697e-13,,,,10,,,5.165741615594746e-16,,,,,,,,2.324603876373811e-15,6.829288417129766e-15,1.1023236140818705e-15,Thomas,,,,,,,3.998902393504977e-05,2.788100391626358e-05,2.5876991592266994e-05
16,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,3228747,True,4,0.3547781997476046,2.324603876373811e-15,0.01,1.2917417161902167,100,154.512614771818,0.24567669329921726,58.14366519619656,793553,4579162,4,1,,,0.18734193823095804,,,,,,,,0.3547781997476061,0.479241277007173,0.16823528142493413,HHL,,,,,,,,180.89275564998388,
16,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,89,False,4,0.45398516261877475,2.324603876373811e-15,,,,154.512614771818,0.3227111807360553,50.816667658853845,30,240,4,1,,,0.10629733873268332,,,,,,,42,0.453985162618776,0.5025525666426788,0.21527907196735704,VQLS,,0.25255908223914314,12500,10,8,False,,245.46687438199297,
16,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,29999,31287922,True,4,3.241142382594721e-12,2.324603876373811e-15,,,,154.512614771818,2.334354931576854e-12,6.112619929897015e-10,6659559,,4,1,,2.2610998712480068e-05,1.3967606557334303e-12,63.32008364869358,auto,14999,154.512614771818,14999,True,,3.2389486165944496e-12,5.2071621159779296e-12,1.5359044958831214e-12,QSVT,,,,,,,,7.938073527999222,
16,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,,True,4,0.0,0.004015357684746456,,,,154.512614771818,0.0001743260759832022,2.5190117979572735,,,,10,,,0.0026871585977886084,,,,,,,,0.004015357684746456,1.5331832911524997e-15,9.445729252218067e-05,Thomas,,,,,,,3.55929252691567e-05,2.8209993615746498e-05,1.7579652043486193e-05
16,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,3228747,True,4,0.01231870941427559,0.004015357684746456,0.01,0.09354376351779432,100,154.512614771818,0.00036626217140323884,5.292488376776805,793553,4579162,4,1,,,0.01094044474891582,,,,,,,,0.012387098867438218,0.081075299250181,0.0002913941703543817,HHL,,,,,,,,188.27154334797524,
16,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,89,False,4,0.15769579488803853,0.004015357684746456,,,,154.512614771818,0.007032062967003337,101.05821445907497,30,240,4,1,,,0.1557629487853896,,,,,,,42,0.1571180678285705,0.19764091512522403,0.0036960461454731437,VQLS,,0.039061931331535904,12500,10,8,False,,263.41197522496805,
16,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,29999,31287922,True,4,4.1773242037678326e-13,0.004015357684746456,,,,154.512614771818,0.00017432607598477385,2.519011797979984,6659559,,4,1,,2.843094989657402e-05,0.00268715859774362,63.32008364869358,auto,14999,154.512614771818,14999,True,,0.0040153576849968125,1.7282071219252205e-12,9.445729252807005e-05,QSVT,,,,,,,,9.966815515886992,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,,True,4,0.0,4.541537652977382e-08,,,,586.8093155218731,9.229077813088793e-08,6.772702041180657e-06,,,,10,,,2.0862328432775868e-08,,,,,,,,4.541537652977382e-08,7.95883667841451e-16,6.634641867445255e-08,Thomas,,,,,,,5.901369731873274e-05,4.109193105250597e-05,3.6930419450489404e-05
32,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,,True,4,0.24264984040899065,4.541537652977382e-08,0.01,6.7197338505480255,100,586.8093155218731,0.5884219493250697,37.267370659646986,,,5,1,,,0.1710250098585203,,,,,,,,0.24264987254307416,0.0758699823521422,0.35448236401807776,HHL,,,,,,,,2449.8560626329854,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,110,False,4,0.9950615998857993,4.541537652977382e-08,,,,586.8093155218731,1.9172860076350655,116.45637450767094,48,373,5,1,,,0.9909420691474691,,,,,,,42,0.9950616023161805,0.14142808610992738,1.453665668297603,VQLS,,0.020001903540716848,15500,12,10,False,,545.397225984023,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,29999,130896282,True,4,2.789563953439264e-11,4.541537652977382e-08,,,,586.8093155218731,9.234025055704365e-08,6.776637295584127e-06,28018136,,5,1,,0.00014566397294402122,2.0871392151338634e-08,63.818958916864126,auto,14999,586.8093155218731,14999,True,,4.5441816770074067e-08,3.804123291818813e-11,6.638504469468744e-08,QSVT,,,,,,,,8.088541022967547,
32,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,,True,4,0.0,2.602500589180895e-15,,,,586.8093155218731,6.765421556309548e-17,1.6845756177864565e-12,,,,10,,,1.5387035895375067e-15,,,,,,,,2.602500589180895e-15,5.203362884564272e-15,3.039541502261016e-17,Thomas,,,,,,,6.59937970340252e-05,4.217098467051983e-05,5.54712007317784e-05
32,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,,True,4,0.13563751546625108,2.602500589180895e-15,0.01,0.057772314311951616,100,586.8093155218731,0.0024586762888271375,17.474448141527642,,,5,1,,,0.05483155958184409,,,,,,,,0.13563751546625297,0.2821430738173713,0.0015841527922689353,HHL,,,,,,,,2502.289541184902,
32,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,110,False,4,0.9693309620008768,2.602500589180895e-15,,,,586.8093155218731,0.015961214428951254,106.1221640870845,48,373,5,1,,,0.8632183576513391,,,,,,,42,0.969330962000877,0.8524718494466246,0.011321118237885128,VQLS,,0.7267082540989485,15500,12,10,False,,535.0879352609627,
32,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,29999,130896282,True,4,8.041028553919088e-12,2.602500589180895e-15,,,,586.8093155218731,1.5343976089710054e-13,1.014515017133677e-09,28018136,,5,1,,0.02271884202491492,2.194014615949971e-12,63.818958916864126,auto,14999,586.8093155218731,14999,True,,8.043076982581166e-12,1.9594056004348358e-11,9.393760138256197e-14,QSVT,,,,,,,,7.899099578033201,
32,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,,True,4,0.0,,,,,586.8093155218731,,,,,,10,reference_no_exact,,,,,,,,,,,2.7216536893197856e-14,,Thomas,,,,,,,6.218496710062028e-05,4.0123239159584045e-05,4.004970189875509e-05
32,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,,True,4,0.04655740543554012,,0.01,408943817.46073353,100,586.8093155218731,6777604.881494828,18.29408493292769,,,5,1,rel_vs_thomas,,0.044973794786050875,,,,,,,,0.04655740543554012,0.3515193575434988,3410223.6877180906,HHL,,,,,,,,2336.846652528271,
32,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,110,False,4,0.9861550564373908,,,,,586.8093155218731,104153483.7084117,109.83146980447285,48,373,5,1,rel_vs_thomas,,0.9340497332856815,,,,,,,42,0.9861550564373908,0.9138801377930521,72233607.13006076,VQLS,,0.8351769062526488,15500,12,10,False,,507.3056072369218,
32,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,29999,130896282,True,4,1.6440467531987205e-12,,,,,586.8093155218731,0.00024253129959106445,4.480271054560703e-10,28018136,,5,1,rel_vs_thomas,0.00011521205306053162,1.2973607966698741e-12,63.818958916864126,auto,14999,586.8093155218731,14999,True,,1.6440467531987205e-12,8.975494008805169e-12,0.00012042267237672267,QSVT,,,,,,,,7.869803847745061,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,,True,4,0.0,9.119062506390021e-07,,,,586.8093155218731,9.229076809724734e-08,9.119062516335389e-05,,,,10,,,7.545155020127649e-16,,,,,,,,9.119062506390021e-07,3.164303253257731e-14,6.634641029770093e-08,Thomas,,,,,,,6.478669820353389e-05,4.3801963329315186e-05,4.6598813112610395e-05
32,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,,True,4,0.008979390826823011,9.119062506390021e-07,0.01,0.41158556082606856,100,586.8093155218731,0.0010234590596931575,6.6444306488219596,,,5,1,,,0.008979028846998114,,,,,,,,0.008979399061490716,0.35534056451860935,0.0006533027862710581,HHL,,,,,,,,2413.0807988430606,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,110,False,4,0.9855700015170274,9.119062506390021e-07,,,,586.8093155218731,0.09956667716610822,99.23677678993455,48,373,5,1,,,0.3204668158868393,,,,,,,42,0.9855699883694273,0.992752683538394,0.07170586974224398,VQLS,,0.9855578906726826,15500,12,10,False,,537.3713714389596,
32,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,29999,130896282,True,4,7.170653893838237e-14,9.119062506390021e-07,,,,586.8093155218731,9.22907694017594e-08,9.119064243691523e-05,28018136,,5,1,,0.00193512300029397,6.814778521339685e-14,63.818958916864126,auto,14999,586.8093155218731,14999,True,,9.119062717181566e-07,3.1331379097608574e-12,6.634641183133035e-08,QSVT,,,,,,,,8.10782273102086,
32,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,,True,4,0.0,4.967885412266954e-15,,,,586.8093155218731,3.1086244689504383e-15,6.251836655206506e-13,,,,10,,,4.822885628431752e-16,,,,,,,,4.967885412266954e-15,2.9097907153551954e-14,2.3208784930815915e-15,Thomas,,,,,,,4.7029380220919846e-05,3.8732076063752174e-05,1.3899284535821743e-05
32,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,,True,4,0.06293624781507859,4.967885412266954e-15,0.01,2.7733843660419657,100,586.8093155218731,0.05038066208761288,18.49714339107615,,,5,1,,,0.03801924847754894,,,,,,,,0.06293624781507424,0.36894288019105753,0.029402325510282937,HHL,,,,,,,,2449.4689401440555,
32,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,,110,False,4,0.9962712398575272,4.967885412266954e-15,,,,586.8093155218731,0.6378938578625354,100.51167405462147,48,373,5,1,,,0.9546513093338742,,,,,,,42,0.996271239857527,0.925029253361058,0.46543434519475924,VQLS,,0.8556791195737161,15500,12,10,False,,565.0428174599074,
32,aer_simulator_statevector (CPU),1D_Poisson_fL_hom,29999,130896282,True,4,4.187314799683881e-12,4.967885412266954e-15,,,,586.8093155218731,3.070876886113183e-12,4.898381700257914e-10,28018136,,5,1,,2.5290995836257935e-05,1.3639166004936878e-12,63.818958916864126,auto,14999,586.8093155218731,14999,True,,4.191885411465217e-12,1.4370411992012758e-11,1.9583496577656793e-12,QSVT,,,,,,,,9.278151714010164,
32,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,,True,4,0.0,0.001021402097416878,,,,586.8093155218731,4.7354077216463144e-05,1.2892147522182125,,,,10,,,0.0006682636242420513,,,,,,,,0.001021402097416878,6.295491366507629e-15,2.3671617174661953e-05,Thomas,,,,,,,5.1230599638074636e-05,4.218204412609339e-05,1.4599737175722665e-05
32,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,,True,4,0.1017036389849906,0.001021402097416878,0.01,0.11845968101650782,100,586.8093155218731,0.003812373764208763,12.210808909480434,,,5,1,,,0.032142811118994086,,,,,,,,0.1011508174779905,0.3267133261304204,0.0023442319477300208,HHL,,,,,,,,2529.180140152108,
32,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,,110,False,4,0.9760570922063109,0.001021402097416878,,,,586.8093155218731,0.0317679896874161,102.19002269806083,48,373,5,1,,,0.8601361594863808,,,,,,,42,0.9760500357243395,0.8932444754704626,0.022620555457457295,VQLS,,0.7978856929585021,15500,12,10,False,,585.2402805880411,
32,aer_simulator_statevector (CPU),1D_Poisson_fH_hom,29999,130896282,True,4,8.890218570780502e-12,0.001021402097416878,,,,586.8093155218731,4.7354077225078214e-05,1.2892147524527673,28018136,,5,1,,2.2480962797999382e-05,0.0006682636251684951,63.818958916864126,auto,14999,586.8093155218731,14999,True,,0.0010214020915024135,2.0708093754148674e-11,2.367161703759063e-05,QSVT,,,,,,,,9.026184987975284,
4,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.0,0.0033734072180546413,,,,37.84409746869306,0.0007674863109581875,0.38246852522654834,,,,10,,,0.0030012115052829324,,,,,,,,0.0033734072180546413,1.4774819715906837e-15,0.0005976357116454252,Thomas,,,,,,,4.743430763483047e-05,2.7721747756004333e-05,4.9958876870130826e-05
4,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,7771,True,4,0.6504102257836477,0.0033734072180546413,0.01,0.14300637351810414,100,37.84409746869306,0.16714073314931566,83.29278164335298,1839,11081,2,1,,,0.40410914461300695,,,,,,,,0.6515614152384315,0.6122915109321799,0.11543117830324541,HHL,,,,,,,,41.08792497776449,
4,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,12,True,4,0.0001700017442558566,0.0033734072180546413,,,,37.84409746869306,0.0008094237004802607,0.403367570972828,2,21,2,1,,,0.0030374033044378757,,,,,,,42,0.003483426031126101,0.00012263382069401007,0.0006171267387863062,VQLS,,1.503905444621978e-08,1000,6,4,True,,7.622249877080321,
4,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,1135,85390,True,4,1.2332425901950165e-07,0.0033734072180546413,,,,37.84409746869306,0.000767518721700361,0.3824846767703395,17722,,2,1,,0.0001929737627506256,0.0030012391748427862,55.54651003161108,auto,567,37.844097468693064,567,False,,0.003373485936817121,1.5978614361805314e-07,0.0005976496575287988,QSVT,,,,,,,,17.483671871945262,
8,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.0,0.0007541222094488117,,,,149.85652429187536,0.00021086107292037082,0.10508034141593382,,,,10,,,0.0003492181091187214,,,,,,,,0.0007541222094488117,5.180732061469643e-15,0.0001281369118523567,Thomas,,,,,,,4.6177022159099576e-05,3.17692756652832e-05,3.321861343765194e-05
8,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,168288,True,4,0.695183262886,0.0007541222094488117,0.01,0.1751589920963884,100,149.85652429187536,0.18336778048780078,91.37935566521837,40852,242744,3,1,,,0.45477421615270863,,,,,,,,0.6954462931848916,0.878325173416052,0.11816697512862398,HHL,,,,,,,,52.6080138143152,
8,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,69,False,4,0.9535170985077331,0.0007541222094488117,,,,149.85652429187536,0.22159433993940403,110.42914926959733,16,134,3,1,,,0.9230415868483819,,,,,,,42,0.953588489470098,0.5960989562118743,0.1620292874121299,VQLS,,0.35533396559688557,9500,8,6,False,,114.81502001173794,
8,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,4495,2452482,True,4,8.852754647118607e-07,0.0007541222094488117,,,,149.85652429187536,0.00021108342158907,0.10519114647680493,519427,,3,1,,0.00010457262396812439,0.0003494083705801939,61.44977530250226,auto,2247,149.85652429187536,2247,False,,0.0007549744026033013,7.146772681399427e-07,0.00012828171251960907,QSVT,,,,,,,,262.58310688100755,
16,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.0,0.00019275715057642508,,,,581.9723347512083,5.401537380944621e-05,0.02691797894696929,,,,10,,,5.672367529152705e-05,,,,,,,,0.00019275715057642508,1.986399323423442e-14,3.2030768845187924e-05,Thomas,,,,,,,5.080606788396835e-05,3.100186586380005e-05,4.889662070051728e-05
16,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,3228747,True,4,0.7471889341875222,0.00019275715057642508,0.01,0.21290591247251453,100,581.9723347512083,0.19421388869102685,96.78439670595877,793553,4579162,4,1,,,0.5275415717902414,,,,,,,,0.7472434691517754,0.984592852820844,0.12417066116562601,HHL,,,,,,,,111.50940730981529,
16,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,89,False,4,0.9903511457988703,0.00019275715057642508,,,,581.9723347512083,0.22217820887412082,110.72011405580689,30,240,4,1,,,0.9900492004582906,,,,,,,42,0.99035802741776,0.6806097803466896,0.16456940225217392,VQLS,,0.46322967310356744,12500,10,8,False,,261.5560076814145,
16,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,10003,31287922,True,4,0.04169554515043083,0.00019275715057642508,,,,581.9723347512083,0.010431929730769618,5.1986396661761525,6659559,,4,1,,0.00014825351536273956,0.009379006073200495,63.29829205748565,auto,5001,581.9723347512083,5000,False,,0.04187977622102033,0.03421767541483299,0.006959230448324356,QSVT,,,,,,,,1560.5936471447349,
32,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.0,4.84677103504267e-05,,,,2276.5157897384793,1.3574515777770024e-05,0.0067647135278626,,,,10,,,1.2191698316069225e-05,,,,,,,,4.84677103504267e-05,1.6607556695913098e-13,7.961674573059692e-06,Thomas,,,,,,,6.588492542505264e-05,4.338100552558899e-05,4.528618430983006e-05
32,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.7922291746135823,4.84677103504267e-05,0.01,0.2635939686805458,100,2276.5157897384793,0.1989072493053549,99.12328234715973,,,5,1,,,0.6024479015334261,,,,,,,,0.7922403983016028,0.9360606214525276,0.13013943075305645,HHL,,,,,,,,249.32928068190813,
32,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,110,False,4,0.9967239962986906,4.84677103504267e-05,,,,2276.5157897384793,0.2008452898174782,100.09803636423725,48,373,5,1,,,0.8051107538732936,,,,,,,42,0.9967241932133982,0.9853518360635272,0.1637294934727752,VQLS,,0.9709182408337641,15500,12,10,False,,569.7255185451359,
32,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,10003,130896282,True,4,0.03487058276081081,4.84677103504267e-05,,,,2276.5157897384793,0.008786726949702561,4.378770604814335,28018136,,5,1,,0.001483360305428505,0.00763647026424619,63.81602767934429,auto,5001,2276.5157897384793,5000,False,,0.03491733262906114,0.039440264854258764,0.005735786513162903,QSVT,,,,,,,,1071.4444876108319,
64,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,,True,4,0.0,2.9923473862474063e-09,,,,2281.4379953842554,6.140283614897157e-09,4.50309341119167e-07,,,,10,,,1.416188738433161e-09,,,,,,,,2.9923473862474063e-09,1.464338398938567e-15,4.376903051030257e-09,Thomas,,,,,,,0.00010137986391782761,8.210353553295135e-05,3.9087725189744674e-05
64,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,,False,4,,2.9923473862474063e-09,0.01,,100,2281.4379953842554,,,,,6,1,hhl_timeout:21600s,,,,,,,,,,,,,HHL,,,,,,,,21608.72663945146,
64,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,,128,False,4,1.0446672512089745,2.9923473862474063e-09,,,,2281.4379953842554,2.2090262791341546,125.56573856709818,70,533,6,1,,,0.9776735014728807,,,,,,,42,1.0446672511451571,0.19555937902003795,1.5280335765369542,VQLS,,0.03824347072270262,18500,14,12,False,,1116.3142450777814,
64,aer_simulator_statevector (CPU),1D_Poisson_fS_nonhom,29999,530769623,True,4,0.07749983211248906,2.9923473862474063e-09,,,,2281.4379953842554,0.163453101670894,11.875584946884295,113557434,,6,1,,0.00012006331235170364,0.03929594825180012,63.95329452806975,auto,14999,2281.4379953842554,14999,True,,0.07749983489981761,0.009009587742705808,0.11335891861564339,QSVT,,,,,,,,8.401716297492385,
64,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,,True,4,0.0,6.846676401628496e-15,,,,2281.4379953842554,1.3010426069826053e-16,1.5005873987267446e-11,,,,10,,,6.1424584933003245e-15,,,,,,,,6.846676401628496e-15,2.4858199054578367e-14,7.935701804766049e-17,Thomas,,,,,,,0.00012069800868630409,0.00010367296636104584,3.815328963405113e-05
64,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,,False,4,,6.846676401628496e-15,0.01,,100,2281.4379953842554,,,,,6,1,hhl_timeout:7200s,,,,,,,,,,,,,HHL,,,,,,,,7200.326795918867,
64,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,,128,False,4,0.9988514584578897,6.846676401628496e-15,,,,2281.4379953842554,0.01603411187158306,109.25194319986417,70,533,6,1,,,0.9790718891072169,,,,,,,42,0.9988514584578897,0.9533298284195787,0.011577277581998939,VQLS,,0.9088377617545033,18500,14,12,False,,1119.5177591154352,
64,aer_simulator_statevector (CPU),HET_1D_3a_linear_hom,29999,530769623,True,4,0.00044712874531082177,6.846676401628496e-15,,,,2281.4379953842554,1.0284762499219308e-05,0.0778631783614779,113557434,,6,1,,0.00010252278298139572,0.0001962091717091997,63.95329452806975,auto,14999,2281.4379953842554,14999,True,,0.0004471287453137177,0.0029369886238232957,5.1824858997350625e-06,QSVT,,,,,,,,8.830248171463609,
64,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,,True,4,0.0,,,,,2281.4379953842554,,,,,,10,reference_no_exact,,,,,,,,,,,1.0019839976650611e-13,,Thomas,,,,,,,8.444804698228836e-05,7.592234760522842e-05,1.4582103001497226e-05
64,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,,False,4,,,0.01,,100,2281.4379953842554,,,,,6,1,rel_vs_thomas;hhl_timeout:7200s,,,,,,,,,,,,,HHL,,,,,,,,7200.173275349662,
64,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,,128,False,4,0.9999372542734938,,,,,2281.4379953842554,108510851.77165826,100.94154137212466,70,533,6,1,rel_vs_thomas,,0.9982570740655825,,,,,,,42,0.9999372542734938,0.9978245231503274,72686034.17248714,VQLS,,0.995653779000178,18500,14,12,False,,1028.0271051069722,
64,aer_simulator_statevector (CPU),HET_1D_3b_gaussian_Vd300,29999,530769623,True,4,0.03115172067677821,,,,,2281.4379953842554,3415892.938596636,6.728827539782125,113557434,,6,1,rel_vs_thomas,8.900649845600128e-06,0.01185448661132711,63.95329452806975,auto,14999,2281.4379953842554,14999,True,,0.03115172067677821,0.042497140400464525,2264437.117396134,QSVT,,,,,,,,7.669550959020853,
64,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.0,1.210187889484083e-05,,,,8985.828918892468,3.3948644517223237e-06,0.0016917940836927966,,,,10,,,2.9107816789348393e-06,,,,,,,,1.210187889484083e-05,3.8224117173445837e-13,1.976324617650393e-06,Thomas,,,,,,,7.307920604944229e-05,6.653182208538055e-05,1.1616474645713784e-05
64,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,,True,4,0.8129032659454805,1.210187889484083e-05,0.01,0.34613849971884497,100,8985.828918892468,0.20002465022481275,99.68012704347528,,,6,1,,,0.6349210932404142,,,,,,,,0.8129057929604572,1.1550627346583073,0.1327534132855405,HHL,,,,,,,,1005.434295640327,
64,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,,128,False,4,1.0000026083098388,1.210187889484083e-05,,,,8985.828918892468,0.20067823315842345,100.02961247919684,70,533,6,1,,,0.9984749028160262,,,,,,,42,1.0000026083111753,0.9995588290257542,0.16330768054227604,VQLS,,0.9991178526833372,18500,14,12,False,,1181.3712319247425,
64,aer_simulator_statevector (CPU),HET_1D_3c_gaussian_NeumannDirichlet,10003,530769623,True,4,0.7529266668684897,1.210187889484083e-05,,,,8985.828918892468,0.14995534420570422,85.11504914571755,113557434,,6,1,,0.00016817636787891388,0.11217115648291641,63.952913699674525,auto,5001,8985.828918892468,5000,False,,0.7529294578484862,0.9164253416952007,0.12295884265826627,QSVT,,,,,,,,824.3345296829939,
64,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,,True,4,0.0,6.061957342321523e-08,,,,2281.4379953842554,6.140253500097614e-09,6.061958081443381e-06,,,,10,,,2.4553171492406996e-15,,,,,,,,6.061957342321523e-08,1.1631605840962358e-13,4.376881856677688e-09,Thomas,,,,,,,0.00012087095528841018,8.953176438808441e-05,6.488455615084635e-05
64,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,,False,4,,6.061957342321523e-08,0.01,,100,2281.4379953842554,,,,,6,1,hhl_timeout:7200s,,,,,,,,,,,,,HHL,,,,,,,,7200.3258790671825,
64,aer_simulator_statevector (CPU),1D_Poisson_fS_hom,,128,False,4,0.9998685752299751,6.061957342321523e-08,,,,2281.4379953842554,0.10127615366290775,100.01437504901878,70,533,6,1,,,0.4927870215651219,,,,,,,42,0.9998685752220083,0.9999342840705352,0.072192963078084,VQLS,,0.9998685724596537,18500,14,12,False,,1112.7895109113306,
